2.222206890583038330e-01 2.355251610279083252e-01 2.768848240375518799e-01 3.503560125827789307e-01 4.617374539375305176e-01 6.171492338180541992e-01 8.210269808769226074e-01 1.073937892913818359e+00 1.370532512664794922e+00 1.698450207710266113e+00 2.038458824157714844e+00 2.366331338882446289e+00 2.655870199203491211e+00 2.882689952850341797e+00 3.027125835418701172e+00 3.076665878295898438e+00 3.027113199234008789e+00 2.882692813873291016e+00 2.655915737152099609e+00 2.366350889205932617e+00 2.038464784622192383e+00 1.698464035987854004e+00 1.370551705360412598e+00 1.073939442634582520e+00 8.210281729698181152e-01 6.171488761901855469e-01 4.617303311824798584e-01 3.503550887107849121e-01 2.768872082233428955e-01 2.355278581380844116e-01 2.222206890583038330e-01
9.771615862846374512e-01 9.988913536071777344e-01 1.063954591751098633e+00 1.171469807624816895e+00 1.320202946662902832e+00 1.508791208267211914e+00 1.736202001571655273e+00 2.001311302185058594e+00 2.301470518112182617e+00 2.629626512527465820e+00 2.972122669219970703e+00 3.307582616806030273e+00 3.609419584274291992e+00 3.849695444107055664e+00 4.004490375518798828e+00 4.057851314544677734e+00 4.004125595092773438e+00 3.848656892776489258e+00 3.607247114181518555e+00 3.303939104080200195e+00 2.966839790344238281e+00 2.623095750808715820e+00 2.294388294219970703e+00 1.994608759880065918e+00 1.730646014213562012e+00 1.504826784133911133e+00 1.317843198776245117e+00 1.170385599136352539e+00 1.063634991645812988e+00 9.988815784454345703e-01 9.771615862846374512e-01
4.728415012359619141e+00 4.742695808410644531e+00 4.782098770141601562e+00 4.844009876251220703e+00 4.925313949584960938e+00 5.025039672851562500e+00 5.147134780883789062e+00 5.302932739257812500e+00 5.509045600891113281e+00 5.779463291168212891e+00 6.113760948181152344e+00 6.488730907440185547e+00 6.860367298126220703e+00 7.175633430480957031e+00 7.386644363403320312e+00 7.461474418640136719e+00 7.388674259185791016e+00 7.178730487823486328e+00 6.862884521484375000e+00 6.488973140716552734e+00 6.110626220703125000e+00 5.772843837738037109e+00 5.499764919281005859e+00 5.292333602905273438e+00 5.136456012725830078e+00 5.015174388885498047e+00 4.916882038116455078e+00 4.837387084960937500e+00 4.777592658996582031e+00 4.740407466888427734e+00 4.728415012359619141e+00
7.488497257232666016e+00 7.477879047393798828e+00 7.446508884429931641e+00 7.398421764373779297e+00 7.340958595275878906e+00 7.287319660186767578e+00 7.262335300445556641e+00 7.309621334075927734e+00 7.488430976867675781e+00 7.847855091094970703e+00 8.387197494506835938e+00 9.036346435546875000e+00 9.679935455322265625e+00 1.020688247680664062e+01 1.054511833190917969e+01 1.066301441192626953e+01 1.055280494689941406e+01 1.022101020812988281e+01 9.697895050048828125e+00 9.054591178894042969e+00 8.402283668518066406e+00 7.857900142669677734e+00 7.493597984313964844e+00 7.311364650726318359e+00 7.262120246887207031e+00 7.286132335662841797e+00 7.339388847351074219e+00 7.396811008453369141e+00 7.445168972015380859e+00 7.477146148681640625e+00 7.488497257232666016e+00
2.739204883575439453e+00 2.736690759658813477e+00 2.730487823486328125e+00 2.721873760223388672e+00 2.715718030929565430e+00 2.728419780731201172e+00 2.807171583175659180e+00 3.047742843627929688e+00 3.567534923553466797e+00 4.403150558471679688e+00 5.416228771209716797e+00 6.343759536743164062e+00 6.975685596466064453e+00 7.279504776000976562e+00 7.368313312530517578e+00 7.379377365112304688e+00 7.371068000793457031e+00 7.285957336425781250e+00 6.986775398254394531e+00 6.358857631683349609e+00 5.432748317718505859e+00 4.417775154113769531e+00 3.578419923782348633e+00 3.055247306823730469e+00 2.812556982040405273e+00 2.732674121856689453e+00 2.719148397445678711e+00 2.724568843841552734e+00 2.732346534729003906e+00 2.737658023834228516e+00 2.739204883575439453e+00
1.806803643703460693e-01 1.809832155704498291e-01 1.820890307426452637e-01 1.854848563671112061e-01 1.997801065444946289e-01 2.614700496196746826e-01 4.758451282978057861e-01 1.023020982742309570e+00 2.005678176879882812e+00 3.195735931396484375e+00 4.065824508666992188e+00 4.229139328002929688e+00 3.766456842422485352e+00 3.073456764221191406e+00 2.525283336639404297e+00 2.324063777923583984e+00 2.525434494018554688e+00 3.073755741119384766e+00 3.766829967498779297e+00 4.229551315307617188e+00 4.066232681274414062e+00 3.196060895919799805e+00 2.005916118621826172e+00 1.023114919662475586e+00 4.758655130863189697e-01 2.614654898643493652e-01 1.997974812984466553e-01 1.855204850435256958e-01 1.821270436048507690e-01 1.810081154108047485e-01 1.806803643703460693e-01
2.037499565631151199e-03 2.170229330658912659e-03 3.045261837542057037e-03 8.234426379203796387e-03 3.713162988424301147e-02 1.673011481761932373e-01 5.951403975486755371e-01 1.549513936042785645e+00 2.888807773590087891e+00 3.873913526535034180e+00 3.822619199752807617e+00 2.882100343704223633e+00 1.749414205551147461e+00 9.222691655158996582e-01 4.894091188907623291e-01 3.628137707710266113e-01 4.917861223220825195e-01 9.277125000953674316e-01 1.758019447326660156e+00 2.891262531280517578e+00 3.827028512954711914e+00 3.870546340942382812e+00 2.881136655807495117e+00 1.543223977088928223e+00 5.921691060066223145e-01 1.663842499256134033e-01 3.692536801099777222e-02 8.193803019821643829e-03 3.035435453057289124e-03 2.167050493881106377e-03 2.037499565631151199e-03
3.070289967581629753e-04 5.195622215978801250e-04 1.982602989301085472e-03 1.090858783572912216e-02 6.104456260800361633e-02 2.824011743068695068e-01 9.625009894371032715e-01 2.274529695510864258e+00 3.632463216781616211e+00 3.920731544494628906e+00 2.921409606933593750e+00 1.564470887184143066e+00 6.392209529876708984e-01 2.177989333868026733e-01 7.401204854249954224e-02 4.272317141294479370e-02 7.496573776006698608e-02 2.210397869348526001e-01 6.474528312683105469e-01 1.579222202301025391e+00 2.937016725540161133e+00 3.925266742706298828e+00 3.622894763946533203e+00 2.261503219604492188e+00 9.548527598381042480e-01 2.797718644142150879e-01 6.044643744826316833e-02 1.080599427223205566e-02 1.967251766473054886e-03 5.172039964236319065e-04 3.070289967581629753e-04
3.122755733784288168e-04 5.453540361486375332e-04 2.229999518021941185e-03 1.322009973227977753e-02 7.852728664875030518e-02 3.742190003395080566e-01 1.259880781173706055e+00 2.791576862335205078e+00 3.935281753540039062e+00 3.508733034133911133e+00 2.015719890594482422e+00 7.786167860031127930e-01 2.170926779508590698e-01 4.917524755001068115e-02 1.163078565150499344e-02 5.706183146685361862e-03 1.184297725558280945e-02 5.026139318943023682e-02 2.214178442955017090e-01 7.906016111373901367e-01 2.035444021224975586e+00 3.522685527801513672e+00 3.929936885833740234e+00 2.775409936904907227e+00 1.248360395431518555e+00 3.699538111686706543e-01 7.753928005695343018e-02 1.305590476840734482e-02 2.206635661423206329e-03 5.419754888862371445e-04 3.122755733784288168e-04
1.908486301545053720e-04 3.550279652699828148e-04 1.669785240665078163e-03 1.148348301649093628e-02 7.719840109348297119e-02 4.006788730621337891e-01 1.402003049850463867e+00 3.058064699172973633e+00 3.991774320602416992e+00 3.082123279571533203e+00 1.429218649864196777e+00 4.158929884433746338e-01 8.238918334245681763e-02 1.290777418762445450e-02 2.231649355962872505e-03 9.700345690362155437e-04 2.276218961924314499e-03 1.323479972779750824e-02 8.432640135288238525e-02 4.236281812191009521e-01 1.446879863739013672e+00 3.100078582763671875e+00 3.991019010543823242e+00 3.042062044143676758e+00 1.389130353927612305e+00 3.958663940429687500e-01 7.613535970449447632e-02 1.132099423557519913e-02 1.649194047786295414e-03 3.523618215695023537e-04 1.908486301545053720e-04
