2.973321322485844576e-08 4.009768019841430942e-07 1.703108500805683434e-05 5.616926355287432671e-04 1.171108707785606384e-02 1.390319019556045532e-01 8.700345754623413086e-01 2.703537464141845703e+00 3.996943235397338867e+00 2.745987892150878906e+00 8.768859505653381348e-01 1.345817148685455322e-01 1.086108013987541199e-02 5.703882197849452496e-04 3.388850382179953158e-05 8.866832104104105383e-06 3.389197809156030416e-05 5.704388604499399662e-04 1.086192857474088669e-02 1.345915794372558594e-01 8.769172430038452148e-01 2.746035337448120117e+00 3.996940135955810547e+00 2.703488826751708984e+00 8.700152039527893066e-01 1.390300691127777100e-01 1.171061489731073380e-02 5.616833805106580257e-04 1.703125599306076765e-05 4.009641543234465644e-07 2.973321322485844576e-08
3.754858255433646264e-07 3.484634589767665602e-06 9.882606536848470569e-05 2.182430587708950043e-03 3.060678206384181976e-02 2.475361377000808716e-01 1.091737747192382812e+00 2.594448328018188477e+00 3.442044734954833984e+00 2.661426544189453125e+00 1.183295845985412598e+00 2.882994115352630615e-01 3.834154456853866577e-02 3.054965753108263016e-03 1.972030586330220103e-04 3.893853499903343618e-05 2.212964318459853530e-04 3.424738300964236259e-03 4.210665076971054077e-02 3.073394596576690674e-01 1.216675162315368652e+00 2.643388271331787109e+00 3.368705272674560547e+00 2.578715085983276367e+00 1.121719479560852051e+00 2.635211348533630371e-01 3.362157195806503296e-02 2.459457376971840858e-03 1.134613776230253279e-04 4.013005309388972819e-06 3.754858255433646264e-07
7.928530976641923189e-06 5.462461558636277914e-05 9.879271965473890305e-04 1.376123819500207901e-02 1.209651008248329163e-01 6.038315296173095703e-01 1.595057487487792969e+00 2.238779067993164062e+00 2.163282871246337891e+00 2.199920177459716797e+00 1.820726275444030762e+00 8.574280738830566406e-01 2.172197848558425903e-01 3.162855282425880432e-02 3.181185573339462280e-03 6.547319353558123112e-04 3.472237149253487587e-03 3.426584601402282715e-02 2.311588078737258911e-01 8.921602368354797363e-01 1.844468116760253906e+00 2.159193515777587891e+00 2.086818218231201172e+00 2.210722446441650391e+00 1.624920845031738281e+00 6.317456960678100586e-01 1.294911205768585205e-01 1.501926872879266739e-02 1.094101113267242908e-03 6.066700370865873992e-05 7.928530976641923189e-06
1.198803147417493165e-04 6.197924958541989326e-04 7.185162510722875595e-03 6.368891149759292603e-02 3.584771454334259033e-01 1.153640985488891602e+00 1.959500312805175781e+00 1.699533939361572266e+00 1.031852722167968750e+00 1.310974478721618652e+00 1.961663246154785156e+00 1.710817575454711914e+00 8.271206617355346680e-01 2.335433214902877808e-01 4.356423765420913696e-02 1.266175881028175354e-02 4.571567475795745850e-02 2.433002591133117676e-01 8.504895567893981934e-01 1.731706142425537109e+00 1.950204133987426758e+00 1.276042461395263672e+00 9.943988323211669922e-01 1.672797918319702148e+00 1.967695355415344238e+00 1.179173707962036133e+00 3.722962439060211182e-01 6.705691665410995483e-02 7.645327132195234299e-03 6.612473516725003719e-04 1.198803147417493165e-04
1.152002252638339996e-03 4.578254185616970062e-03 3.521247953176498413e-02 2.056887596845626831e-01 7.704609036445617676e-01 1.674884915351867676e+00 1.954141616821289062e+00 1.164890408515930176e+00 4.279173612594604492e-01 4.949327707290649414e-01 1.237961769104003906e+00 1.943350911140441895e+00 1.778439760208129883e+00 9.884291887283325195e-01 3.706007301807403564e-01 1.801866888999938965e-01 3.762086629867553711e-01 9.998942017555236816e-01 1.787393689155578613e+00 1.938007235527038574e+00 1.223703861236572266e+00 4.842977523803710938e-01 4.184506535530090332e-01 1.151460409164428711e+00 1.949455738067626953e+00 1.685374259948730469e+00 7.814617753028869629e-01 2.100721597671508789e-01 3.615570440888404846e-02 4.708385095000267029e-03 1.152002252638339996e-03
6.751358974725008011e-03 2.122422307729721069e-02 1.142738461494445801e-01 4.665845632553100586e-01 1.239242792129516602e+00 1.953070521354675293e+00 1.703421473503112793e+00 7.919504642486572266e-01 2.129521220922470093e-01 1.219000592827796936e-01 4.046393334865570068e-01 1.093843340873718262e+00 1.847187280654907227e+00 2.021393060684204102e+00 1.625143408775329590e+00 1.358564376831054688e+00 1.625162124633789062e+00 2.021396875381469727e+00 1.847175002098083496e+00 1.093842983245849609e+00 4.046205282211303711e-01 1.219014152884483337e-01 2.129574716091156006e-01 7.919794917106628418e-01 1.703447580337524414e+00 1.953058958053588867e+00 1.239226460456848145e+00 4.665738046169281006e-01 1.142701730132102966e-01 2.122336998581886292e-02 6.751358974725008011e-03
2.500498294830322266e-02 6.384952366352081299e-02 2.553657889366149902e-01 7.823061347007751465e-01 1.595060706138610840e+00 1.997271060943603516e+00 1.463093876838684082e+00 6.401160955429077148e-01 2.095165997743606567e-01 1.056042462587356567e-01 1.643910109996795654e-01 4.512395560741424561e-01 1.152981281280517578e+00 2.259147882461547852e+00 3.328691959381103516e+00 3.774169445037841797e+00 3.338567018508911133e+00 2.273738861083984375e+00 1.165223836898803711e+00 4.578932225704193115e-01 1.671876907348632812e-01 1.073916405439376831e-01 2.130185514688491821e-01 6.484377384185791016e-01 1.473342895507812500e+00 1.998132586479187012e+00 1.585681557655334473e+00 7.733237147331237793e-01 2.513060569763183594e-01 6.274072825908660889e-02 2.500498294830322266e-02
7.529704272747039795e-02 1.468488723039627075e-01 4.353404045104980469e-01 1.056781768798828125e+00 1.796050071716308594e+00 2.010173559188842773e+00 1.519786119461059570e+00 9.694377779960632324e-01 7.864527702331542969e-01 8.950012326240539551e-01 1.170800328254699707e+00 1.546495795249938965e+00 1.952233433723449707e+00 2.310528039932250977e+00 2.557313203811645508e+00 2.647119998931884766e+00 2.560856819152832031e+00 2.316784858703613281e+00 1.960338234901428223e+00 1.555639505386352539e+00 1.180117249488830566e+00 9.041000008583068848e-01 7.965082526206970215e-01 9.836028814315795898e-01 1.536327004432678223e+00 2.015322446823120117e+00 1.783727169036865234e+00 1.040419459342956543e+00 4.257875978946685791e-01 1.435677111148834229e-01 7.529704272747039795e-02
1.904240489006042480e+00 2.000563144683837891e+00 2.332179784774780273e+00 2.913034677505493164e+00 3.469195842742919922e+00 3.568418979644775391e+00 3.260633945465087891e+00 2.990746021270751953e+00 2.883871316909790039e+00 2.793105840682983398e+00 2.617839097976684570e+00 2.336373090744018555e+00 1.979338645935058594e+00 1.619575977325439453e+00 1.350245594978332520e+00 1.249046802520751953e+00 1.346510648727416992e+00 1.612937688827514648e+00 1.971107602119445801e+00 2.328191995620727539e+00 2.611095666885375977e+00 2.788921117782592773e+00 2.883311986923217773e+00 2.996067047119140625e+00 3.272315025329589844e+00 3.576666593551635742e+00 3.463840723037719727e+00 2.900689601898193359e+00 2.323544979095458984e+00 1.997369885444641113e+00 1.904240489006042480e+00
2.999702692031860352e+00 3.094155073165893555e+00 3.352467536926269531e+00 3.630399227142333984e+00 3.570023059844970703e+00 2.948564767837524414e+00 2.127816677093505859e+00 1.594845771789550781e+00 1.354810237884521484e+00 1.217784762382507324e+00 1.107633829116821289e+00 1.018668055534362793e+00 9.537549614906311035e-01 9.121431708335876465e-01 8.899781703948974609e-01 8.831881284713745117e-01 8.900083303451538086e-01 9.121173024177551270e-01 9.535231590270996094e-01 1.018007397651672363e+00 1.106247425079345703e+00 1.215452551841735840e+00 1.352007627487182617e+00 1.594811677932739258e+00 2.135305881500244141e+00 2.958126068115234375e+00 3.567950248718261719e+00 3.616080999374389648e+00 3.337389469146728516e+00 3.085848808288574219e+00 2.999702692031860352e+00
7.026073932647705078e-01 8.759580850601196289e-01 1.343612909317016602e+00 1.875222086906433105e+00 2.000972986221313477e+00 1.454585433006286621e+00 6.560848951339721680e-01 1.722874939441680908e-01 2.840865030884742737e-02 6.126183550804853439e-03 3.419289365410804749e-03 2.553293015807867050e-03 2.062314189970493317e-03 1.791471266187727451e-03 1.660605659708380699e-03 1.621882314793765545e-03 1.659566885791718960e-03 1.788657973520457745e-03 2.055992837995290756e-03 2.540340414270758629e-03 3.395740175619721413e-03 6.148385815322399139e-03 2.921301499009132385e-02 1.773937940597534180e-01 6.703647375106811523e-01 1.471923828125000000e+00 2.005420207977294922e+00 1.864007711410522461e+00 1.328757166862487793e+00 8.671525120735168457e-01 7.026073932647705078e-01
