3.416213116784956142e-21 7.336278087622603297e-17 2.362443574099870602e-12 2.767134255066139303e-08 6.245174154173582792e-05 1.794172078371047974e-02 5.605841279029846191e-01 1.976314783096313477e+00 9.332144260406494141e-01 7.554115355014801025e-02 1.386694377288222313e-03 7.684593583690002561e-06 1.707247143656331900e-08 2.009845762040995965e-11 1.629782700668987866e-14 1.169674414308363762e-17 9.530451092615639397e-21 1.934130429598325098e-23 3.689951118358516664e-25 1.444257176411921431e-26 7.558932216189799795e-28 6.035825325257601798e-29 8.171382963978389432e-30 2.010572120414805158e-30 8.939591279811386238e-31 6.937095275784470524e-31 8.958024912023241022e-31 2.014986336801013012e-30 8.171220463639331759e-30 6.021862333160794338e-29 7.528091337025354794e-28 1.436361171788724866e-26 3.671291599721645156e-25 1.932880558380092927e-23 9.541775550630659802e-21 1.169878231611296828e-17 1.630835223809246060e-14 2.008790703222906870e-11 1.707415897556074924e-08 7.691460268688388169e-06 1.388256321661174297e-03 7.560092955827713013e-02 9.337276816368103027e-01 1.976143360137939453e+00 5.598846077919006348e-01 1.788366027176380157e-02 6.205072713783010840e-05 2.739862026146511198e-08 2.335048387286375871e-12 7.255128360808701070e-17 3.416213116784956142e-21
3.073047526757483649e-18 5.214585121533386533e-15 4.444997495078872873e-11 1.910253786263638176e-07 2.046056761173531413e-04 3.456224128603935242e-02 7.403920292854309082e-01 1.999984025955200195e+00 7.804933786392211914e-01 5.500917509198188782e-02 9.119776077568531036e-04 4.701239049609284848e-06 9.912676901535633078e-09 1.120244869090569750e-11 8.867681098429468223e-15 6.265957660176963773e-18 5.048373751290625887e-21 9.805186064489827286e-24 1.948132681083714112e-25 8.280760744510424979e-27 4.661920467858326010e-28 3.898175193744892813e-29 5.447857721145791848e-30 1.364058502942776818e-30 6.053240603203452217e-31 4.653521645357294025e-31 6.060863919167404916e-31 1.365609027011285448e-30 5.446456908037803945e-30 3.890365547820402571e-29 4.634774966774674018e-28 8.222494430344911301e-27 1.935718352366347761e-25 9.791070976312707722e-24 5.055702054529962867e-21 6.275135642663545892e-18 8.874559852994120396e-15 1.119979282926397701e-11 9.916139021015624166e-09 4.707828793470980600e-06 9.135773871093988419e-04 5.506481975317001343e-02 7.807101011276245117e-01 1.999982595443725586e+00 7.404056787490844727e-01 3.451953828334808350e-02 2.036505320575088263e-04 1.891713452550902730e-07 4.387627761115453495e-11 5.156955964417519328e-15 3.073047526757483649e-18
8.029734104193775313e-14 1.281220182031139743e-11 1.413185657384019578e-08 1.046821671479847282e-05 2.648720052093267441e-03 1.437183469533920288e-01 1.298002719879150391e+00 1.828261137008666992e+00 4.373435378074645996e-01 2.131478488445281982e-02 2.672966220416128635e-04 1.116793100663926452e-06 2.011223632081282631e-09 2.029989457780212447e-12 1.481521716999092009e-15 9.978266287542218855e-19 7.778139242962374597e-22 1.256273613338944836e-24 2.345776201139040128e-26 1.190478735790976434e-27 7.790516023464507543e-29 7.239393114284871373e-30 1.071060799587889644e-30 2.701919844743580071e-31 1.190667749452136677e-31 9.075367695198595214e-32 1.188903449980987506e-31 2.696857225673458643e-31 1.067635126930949301e-30 7.214772055968480331e-30 7.746431487037483714e-29 1.182760282649352928e-27 2.332038003585341546e-26 1.254534569473385116e-24 7.789127759827741203e-22 9.997559241354252535e-19 1.481907222869211123e-15 2.028139375193083183e-12 2.010870581159451831e-09 1.118019554269267246e-06 2.676809090189635754e-04 2.133125066757202148e-02 4.372504949569702148e-01 1.827885627746582031e+00 1.298751473426818848e+00 1.437938213348388672e-01 2.643391489982604980e-03 1.040813185682054609e-05 1.401978355630717488e-08 1.272936703961002891e-11 8.029734104193775313e-14
4.320585000883170324e-10 1.465738552752782198e-08 3.070103957725223154e-06 4.966069827787578106e-04 3.242211788892745972e-02 5.529823303222656250e-01 1.907789945602416992e+00 1.227171897888183594e+00 1.559792309999465942e-01 4.569103941321372986e-03 3.817329343291930854e-05 1.153904420903018035e-07 1.618398193237169380e-10 1.350572621404075302e-13 8.634729964926692535e-17 5.345073420373166780e-20 4.009249235621370310e-23 4.981408864842643577e-26 4.864360742102701532e-28 2.740550463540980749e-29 2.082984829374611648e-30 2.118059794051735457e-31 3.235223470323931709e-32 8.108551215764508063e-33 3.474964441148183350e-33 2.613336081874070090e-33 3.464053649520644730e-33 8.061391117093487152e-33 3.217336266661056665e-32 2.108990620036271345e-31 2.075174844907748370e-30 2.729983427603924844e-29 4.847070224544479026e-28 4.981826406454586730e-26 4.011371587000776920e-23 5.347708119871118884e-20 8.634560558337241675e-17 1.348603303683026944e-13 1.615993450165831291e-10 1.153808426579416846e-07 3.817857214016839862e-05 4.569347016513347626e-03 1.558554172515869141e-01 1.226386785507202148e+00 1.908304214477539062e+00 5.534608364105224609e-01 3.242207318544387817e-02 4.958357894793152809e-04 3.061870302190072834e-06 1.462451049150104154e-08 4.320585000883170324e-10
2.278242305919775390e-07 2.814692834363086149e-06 1.758623984642326832e-04 9.072977118194103241e-03 2.039537429809570312e-01 1.310835838317871094e+00 1.892131328582763672e+00 5.660144686698913574e-01 3.702186793088912964e-02 6.138030439615249634e-04 3.157667151754139923e-06 6.367812055430022156e-09 6.403983246472400026e-12 4.140896745505676102e-15 2.193389748963479345e-18 1.213637435838402360e-21 8.662710369894444729e-25 9.966091386886157690e-28 3.162480412186713632e-30 9.399704219005726672e-32 7.278375228227560581e-33 7.678664758309639460e-34 1.170284982302725456e-34 2.846313207694167402e-35 1.187569498876880004e-35 8.802453830687869657e-36 1.183918966158118480e-35 2.832474746366860101e-35 1.163903907646557635e-34 7.652190421477213753e-34 7.262714704738730655e-33 9.383159136017902975e-32 3.163061952751952434e-30 9.984056461407401826e-28 8.683897201656418053e-25 1.214126857765775959e-21 2.191823482473610188e-18 4.133127759313459659e-15 6.391990235721234370e-12 6.353262804736914404e-09 3.150625389025663026e-06 6.129724206402897835e-04 3.697397559881210327e-02 5.654812455177307129e-01 1.891773223876953125e+00 1.311437010765075684e+00 2.041241079568862915e-01 9.083414450287818909e-03 1.760879240464419127e-04 2.818445409502601251e-06 2.278242305919775390e-07
1.351362516288645566e-05 9.119486639974638820e-05 2.569980453699827194e-03 6.083728373050689697e-02 6.306376457214355469e-01 1.898766517639160156e+00 1.320709466934204102e+00 1.983660459518432617e-01 6.856244988739490509e-03 6.352472701109945774e-05 1.934456292929098709e-07 2.469266180415985446e-10 1.686385677369256486e-13 7.946957078857431805e-17 3.341669118633583147e-20 1.596628755301817689e-23 1.088104812557705167e-26 1.293501645656138943e-29 3.371728045686757551e-32 2.796345399440234186e-34 8.774794127188784679e-36 6.410304172679357487e-37 8.163161628876633270e-38 1.795265119778953442e-38 7.134975976519563507e-39 5.228826109258587291e-39 7.120364637432048639e-39 1.790377811124927777e-38 8.134105985478551053e-38 6.394802896963119214e-37 8.763237921433966207e-36 2.795985404295294861e-34 3.379544495372550352e-32 1.296432519826976362e-29 1.091728642341064190e-26 1.600826126406317649e-23 3.345683206426452781e-20 7.942260016467110693e-17 1.680240148405065526e-13 2.460518455649207681e-10 1.925958486026502214e-07 6.328975723590701818e-05 6.845672614872455597e-03 1.982579231262207031e-01 1.320563077926635742e+00 1.898963689804077148e+00 6.311804056167602539e-01 6.099359691143035889e-02 2.579991240054368973e-03 9.149779361905530095e-05 1.351362516288645566e-05
1.319977309321984649e-04 6.626187241636216640e-04 1.219659298658370972e-02 1.829079985618591309e-01 1.142275333404541016e+00 1.979340076446533203e+00 7.694973945617675781e-01 6.405237317085266113e-02 1.234043156728148460e-03 6.514798315038206056e-06 1.171257224541477626e-08 9.242414993060332762e-12 4.168987322651944091e-15 2.041038796562850155e-18 6.780325971882575736e-21 3.849560438121842979e-23 1.574843330954582003e-25 4.870637829273945631e-28 1.320620789335259058e-30 3.816884891075677701e-33 1.530784648499068970e-35 1.177146201452033602e-37 2.822468742172224373e-39 3.599052936817930420e-40 1.566973981761940193e-40 1.247870295465892850e-40 1.566315371483707529e-40 3.591233691386997941e-40 2.819737611465255304e-39 1.179907880465524952e-37 1.536779640989670087e-35 3.829428517824905405e-33 1.323950541653172302e-30 4.879568847908555340e-28 1.577919272187361745e-25 3.856834051212342796e-23 6.793377492543727365e-21 2.041853983056521164e-18 4.154985868033830507e-15 9.183148165503585147e-12 1.163910567925086070e-08 6.486670372396474704e-06 1.232115901075303555e-03 6.404373049736022949e-02 7.696847319602966309e-01 1.979316473007202148e+00 1.143009185791015625e+00 1.833509355783462524e-01 1.224713679403066635e-02 6.651654257439076900e-04 1.319977309321984649e-04
3.105968644376844168e-04 1.486464752815663815e-03 2.484433911740779877e-02 3.134376108646392822e-01 1.492350220680236816e+00 1.794530630111694336e+00 4.501593112945556641e-01 2.297441661357879639e-02 2.644710766617208719e-04 8.299293199343082961e-07 9.359375496842403663e-10 4.169761324418486126e-12 2.445726726609670498e-13 9.763474344325409615e-15 2.376369991763252823e-16 3.628044772340243844e-18 3.631123848772895920e-20 2.586160949562728116e-22 1.469792425187626744e-24 7.811003319915045508e-27 4.727495975052280907e-29 4.160425745272101190e-31 6.929272507816542053e-33 2.878195851689707408e-34 3.796867703128549692e-35 1.904014866857351268e-35 3.813458359481341792e-35 2.903236406838366477e-34 6.997642932680212614e-33 4.198663636108869545e-31 4.762313177328156405e-29 7.843922084896489898e-27 1.472319836920341713e-24 2.586186950418164201e-22 3.631762328808210289e-20 3.629583328279592475e-18 2.379201728785042356e-16 9.782707074425765759e-15 2.452079880289892433e-13 4.176248322856901396e-12 9.305301529316523101e-10 8.262554729299154133e-07 2.640599850565195084e-04 2.298267744481563568e-02 4.503477811813354492e-01 1.794474363327026367e+00 1.492812156677246094e+00 3.140158057212829590e-01 2.492192015051841736e-02 1.490591559559106827e-03 3.105968644376844168e-04
2.304595691384747624e-04 1.312714302912354469e-03 2.690700069069862366e-02 3.679513633251190186e-01 1.642544031143188477e+00 1.620654344558715820e+00 2.992679774761199951e-01 1.040675211697816849e-02 7.755331898806616664e-05 1.575602652792440495e-07 1.508936198213461921e-09 3.279111149279145820e-10 4.896609159810161316e-11 4.604329504470650036e-12 2.737109042021124150e-13 1.045819721513623068e-14 2.667725767514886629e-16 4.868051789874092635e-18 7.020896428083278634e-20 9.213394540969911171e-22 1.314636146348182519e-23 2.527376727012300016e-25 8.234909745138409178e-27 5.760674093745938194e-28 1.060224434385173337e-28 5.960242806443232348e-29 1.066589632851373152e-28 5.818523251485497597e-28 8.330774834050228230e-27 2.554167922467802866e-25 1.324964623294150704e-23 9.256746802224002590e-22 7.030809024501990268e-20 4.866929305782858177e-18 2.666577508475765019e-16 1.045623887496217874e-14 2.739987327738530043e-13 4.616600938339709970e-12 4.913279852414298432e-11 3.290173411496510880e-10 1.511476721560711667e-09 1.571689693946609623e-07 7.742064917692914605e-05 1.040214579552412033e-02 2.992602586746215820e-01 1.620625257492065430e+00 1.642807960510253906e+00 3.682796061038970947e-01 2.694956585764884949e-02 1.314277993515133858e-03 2.304595691384747624e-04
6.170121196191757917e-05 5.380217335186898708e-04 1.792230643332004547e-02 3.314751386642456055e-01 1.654211521148681641e+00 1.546357393264770508e+00 2.370356321334838867e-01 6.189632229506969452e-03 3.244479739805683494e-05 4.802828357242105994e-08 2.937506904387987561e-09 1.307121078042428053e-09 3.861323483178580318e-10 7.456579104170302230e-11 9.398946898553361962e-12 7.860387687963488190e-13 4.491510109802185347e-14 1.859382585373643357e-15 6.076274888678958870e-17 1.775040259032641663e-18 5.415281990450738896e-20 2.075634052101012126e-21 1.216354853397609767e-22 1.336946631583552653e-23 3.274604216061301939e-24 2.035210648372276313e-24 3.290340413398650682e-24 1.348363342148273224e-23 1.228365481560653134e-22 2.094980708029376397e-21 5.450015175124869817e-20 1.781600214880493449e-18 6.082002948984766076e-17 1.858156928698966384e-15 4.488708124812668121e-14 7.862908458014516988e-13 9.416370461146073012e-12 7.480310121321664951e-11 3.874985055052349026e-10 1.311414199456351071e-09 2.942873500444420642e-09 4.796222086156376463e-08 3.238994759158231318e-05 6.179613061249256134e-03 2.367943227291107178e-01 1.546011447906494141e+00 1.654404401779174805e+00 3.313805162906646729e-01 1.790280267596244812e-02 5.373391904868185520e-04 6.170121196191757917e-05
