1.145374327898025513e-01 1.272282004356384277e-01 3.230122923851013184e-01 3.047992661595344543e-02 1.545521914958953857e-01 1.545796394348144531e-01 2.377368417683101143e-07 2.524870634078979492e-01 3.765573352575302124e-02 3.763411939144134521e-02 9.291761671192944050e-04 9.291706373915076256e-04 4.568891525268554688e-01 2.391088521108031273e-03 5.028671026229858398e-01 3.271700421692003147e-08 3.933476805686950684e-01 3.933827280998229980e-01 8.830714225769042969e-01 2.448952596267872650e-09 2.774143815040588379e-01 6.769874095916748047e-01 3.240793049335479736e-01 3.241089284420013428e-01 7.475129365921020508e-01 6.057189106941223145e-01 6.056923270225524902e-01 4.408802837133407593e-02 4.408151656389236450e-02 5.431108474731445312e-01 5.953573584556579590e-01 4.666529595851898193e-01 4.395550191402435303e-01 4.396655261516571045e-01
1.145542412996292114e-01 1.272001862525939941e-01 3.229498863220214844e-01 6.269001960754394531e-02 1.537653207778930664e-01 1.221082359552383423e-01 9.962435578927397728e-04 2.504226267337799072e-01 3.754685446619987488e-02 3.791264817118644714e-02 1.062865369021892548e-03 3.117737360298633575e-03 4.566632509231567383e-01 2.424572827294468880e-03 5.026024580001831055e-01 1.825575745897367597e-04 3.932535946369171143e-01 3.933946490287780762e-01 8.830062150955200195e-01 1.882467222458217293e-05 2.771365642547607422e-01 6.770824790000915527e-01 3.239853680133819580e-01 3.239612579345703125e-01 7.471437454223632812e-01 6.057177782058715820e-01 6.060381531715393066e-01 4.419616982340812683e-02 4.417681694030761719e-02 5.431340932846069336e-01 5.950298309326171875e-01 4.668113589286804199e-01 4.399470686912536621e-01 4.397662580013275146e-01
1.146049648523330688e-01 1.271156370639801025e-01 3.227699697017669678e-01 7.773105800151824951e-02 1.510739475488662720e-01 1.063007637858390808e-01 4.313000477850437164e-03 2.445212006568908691e-01 3.721198812127113342e-02 3.874288871884346008e-02 1.462980872020125389e-03 9.393814019858837128e-03 4.559844732284545898e-01 2.523410832509398460e-03 5.018200874328613281e-01 7.292181835509836674e-04 3.929431736469268799e-01 3.934562504291534424e-01 8.827990889549255371e-01 7.478558109141886234e-05 2.763029038906097412e-01 6.773586869239807129e-01 3.235022723674774170e-01 3.237034678459167480e-01 7.460805177688598633e-01 6.058131456375122070e-01 6.069346070289611816e-01 4.454144462943077087e-02 4.444106295704841614e-02 5.432060956954956055e-01 5.940539836883544922e-01 4.672852158546447754e-01 4.399909675121307373e-01 4.412128329277038574e-01
1.146892830729484558e-01 1.269747018814086914e-01 3.224882781505584717e-01 8.417402207851409912e-02 1.452486813068389893e-01 9.863337874412536621e-02 1.118050236254930496e-02 2.355420887470245361e-01 3.665971383452415466e-02 4.007934033870697021e-02 2.129475818946957588e-03 1.900477893650531769e-02 4.548552334308624268e-01 2.683857455849647522e-03 5.005587339401245117e-01 1.636873697862029076e-03 3.924341499805450439e-01 3.935494124889373779e-01 8.824174404144287109e-01 1.664833689574152231e-04 2.749217450618743896e-01 6.777973175048828125e-01 3.226756453514099121e-01 3.232732415199279785e-01 7.444433569908142090e-01 6.059724688529968262e-01 6.082906723022460938e-01 4.511360451579093933e-02 4.487553983926773071e-02 5.433259010314941406e-01 5.924384593963623047e-01 4.680668413639068604e-01 4.403182268142700195e-01 4.433804452419281006e-01
1.148060709238052368e-01 1.267773658037185669e-01 3.221297264099121094e-01 8.778931200504302979e-02 1.333966553211212158e-01 9.336861222982406616e-02 2.453345432877540588e-02 2.244506180286407471e-01 3.589852154254913330e-02 3.062037285417318344e-03 4.185567051172256470e-02 3.099630028009414673e-02 4.532779157161712646e-01 2.899737795814871788e-03 4.988765716552734375e-01 2.900467952713370323e-03 3.917211294174194336e-01 3.936821222305297852e-01 8.818133473396301270e-01 2.916447701863944530e-04 2.730026841163635254e-01 6.783692836761474609e-01 3.214788436889648438e-01 3.226656317710876465e-01 7.423931956291198730e-01 6.061922311782836914e-01 6.099399924278259277e-01 4.590756818652153015e-02 4.547160491347312927e-02 5.434935092926025391e-01 5.901999473571777344e-01 4.691455066204071045e-01 4.408339858055114746e-01 4.463787376880645752e-01
1.149542555212974548e-01 1.265233457088470459e-01 3.217255175113677979e-01 9.012445807456970215e-02 1.102238520979881287e-01 4.954176396131515503e-02 8.917619287967681885e-02 2.121642380952835083e-01 3.494020551443099976e-02 4.260092973709106445e-03 4.398748651146888733e-02 4.446120560169219971e-02 4.512546658515930176e-01 3.163577057421207428e-03 4.968435168266296387e-01 4.513232968747615814e-03 3.907997310161590576e-01 3.938539028167724609e-01 8.809292912483215332e-01 4.472328000701963902e-04 2.705579996109008789e-01 6.790389418601989746e-01 3.198747932910919189e-01 3.218731582164764404e-01 7.400970458984375000e-01 6.064735054969787598e-01 6.117132902145385742e-01 4.691696912050247192e-02 4.621655121445655823e-02 5.437103509902954102e-01 5.873600840568542480e-01 4.705083966255187988e-01 4.415242969989776611e-01 4.502469599246978760e-01
1.151322498917579651e-01 1.262131184339523315e-01 3.213113248348236084e-01 9.175668656826019287e-02 7.336869090795516968e-02 8.868809789419174194e-02 8.546075969934463501e-02 1.994178295135498047e-01 3.380017727613449097e-02 5.723216570913791656e-03 5.867663770914077759e-02 4.638114199042320251e-02 4.487939178943634033e-01 3.467344911769032478e-03 4.945310354232788086e-01 6.467029452323913574e-03 3.896698057651519775e-01 3.940675556659698486e-01 8.797084093093872070e-01 6.295394850894808769e-04 2.676089406013488770e-01 3.178210258483886719e-01 6.797682046890258789e-01 3.208916485309600830e-01 7.376978993415832520e-01 6.068134307861328125e-01 6.134580373764038086e-01 4.812976345419883728e-02 4.709652066230773926e-02 5.439720749855041504e-01 5.839338302612304688e-01 4.721406400203704834e-01 4.424017667770385742e-01 4.550015628337860107e-01
1.153386235237121582e-01 1.258463710546493530e-01 3.209215104579925537e-01 9.295648336410522461e-02 3.706389665603637695e-02 8.209974318742752075e-02 1.276972442865371704e-01 1.867301464080810547e-01 3.249789029359817505e-02 7.450741715729236603e-03 7.313483208417892456e-02 4.894306883215904236e-02 4.458992779254913330e-01 3.803228959441184998e-03 4.920053780078887939e-01 8.752486668527126312e-03 3.883297741413116455e-01 3.943245708942413330e-01 8.781054019927978516e-01 8.343844674527645111e-04 2.641739547252655029e-01 3.152753412723541260e-01 6.805234551429748535e-01 3.197138905525207520e-01 7.353075742721557617e-01 6.072105169296264648e-01 6.150524616241455078e-01 4.953329265117645264e-02 4.809299483895301819e-02 5.442803502082824707e-01 5.799415111541748047e-01 4.740207791328430176e-01 4.434813261032104492e-01 4.606574177742004395e-01
1.155706569552421570e-01 1.254227161407470703e-01 3.205864429473876953e-01 9.387172013521194458e-02 1.560808904469013214e-02 7.904223352670669556e-02 1.522656381130218506e-01 1.744291782379150391e-01 3.105619363486766815e-02 9.441886097192764282e-03 8.751147985458374023e-02 5.158965289592742920e-02 4.425776004791259766e-01 4.165012855082750320e-03 4.893095195293426514e-01 1.135938614606857300e-02 3.867768943309783936e-01 3.946286439895629883e-01 8.760970234870910645e-01 1.057202229276299477e-03 2.602772116661071777e-01 3.121963441371917725e-01 3.183351159095764160e-01 6.812761425971984863e-01 7.330093383789062500e-01 6.076602935791015625e-01 6.164077520370483398e-01 5.110897496342658997e-02 4.918669164180755615e-02 5.446342825889587402e-01 5.753973722457885742e-01 4.761306941509246826e-01 4.447829127311706543e-01 4.672299325466156006e-01
1.158256381750106812e-01 1.249417364597320557e-01 3.203297853469848633e-01 9.459161013364791870e-02 5.989166907966136932e-03 7.628240436315536499e-02 1.653952300548553467e-01 1.627058386802673340e-01 2.950356528162956238e-02 1.169606018811464310e-02 1.016145795583724976e-01 5.425241589546203613e-02 4.388358294963836670e-01 4.548755008727312088e-03 4.864616394042968750e-01 1.427617575973272324e-02 3.850106894969940186e-01 3.949783742427825928e-01 8.736873269081115723e-01 1.293263514526188374e-03 2.559431791305541992e-01 3.085432052612304688e-01 3.167363703250885010e-01 6.820197105407714844e-01 7.308605909347534180e-01 6.081626415252685547e-01 6.174583435058593750e-01 5.283603817224502563e-02 5.035513266921043396e-02 5.450336337089538574e-01 5.703143477439880371e-01 4.784504175186157227e-01 4.463278353214263916e-01 4.747382402420043945e-01
1.161003857851028442e-01 1.244026646018028259e-01 3.201656639575958252e-01 9.517428278923034668e-02 2.340895356610417366e-03 7.382792979478836060e-02 1.729341000318527222e-01 1.516572535037994385e-01 2.787800505757331848e-02 1.421293336898088455e-02 1.153377741575241089e-01 5.687975138425827026e-02 4.346826076507568359e-01 4.955020267516374588e-03 4.834512770175933838e-01 3.830310702323913574e-01 3.953747153282165527e-01 1.749120280146598816e-02 8.709076046943664551e-01 1.537816831842064857e-03 2.512008249759674072e-01 3.042802214622497559e-01 3.149186968803405762e-01 6.827446222305297852e-01 7.289052009582519531e-01 6.087135076522827148e-01 6.181580424308776855e-01 5.468703806400299072e-02 5.157537385821342468e-02 5.454767942428588867e-01 5.647035241127014160e-01 4.809602499008178711e-01 4.481380879878997803e-01 4.831948578357696533e-01
