8.854625225067138672e-01 8.727717995643615723e-01 6.769876480102539062e-01 9.695201516151428223e-01 8.454477190971374512e-01 8.454203009605407715e-01 9.999998807907104492e-01 7.475129365921020508e-01 9.623443484306335449e-01 9.623658657073974609e-01 9.990706443786621094e-01 9.990708231925964355e-01 5.431108474731445312e-01 9.976088404655456543e-01 4.971328973770141602e-01 9.999999403953552246e-01 6.066523194313049316e-01 6.066172719001770020e-01 1.169284880161285400e-01 1.000000000000000000e+00 7.225855588912963867e-01 3.230125904083251953e-01 6.759207248687744141e-01 6.758911013603210449e-01 2.524870336055755615e-01 3.942810595035552979e-01 3.943077027797698975e-01 9.559118747711181641e-01 9.559184908866882324e-01 4.568891227245330811e-01 4.046426117420196533e-01 5.333470702171325684e-01 5.604449510574340820e-01 5.603344440460205078e-01
8.854457139968872070e-01 8.727998137474060059e-01 6.770502328872680664e-01 9.373099803924560547e-01 8.462346196174621582e-01 8.778917789459228516e-01 9.990037083625793457e-01 7.495773434638977051e-01 9.624531269073486328e-01 9.620873332023620605e-01 9.989371299743652344e-01 9.968822002410888672e-01 5.433367490768432617e-01 9.975754022598266602e-01 4.973975121974945068e-01 9.998174309730529785e-01 6.067463755607604980e-01 6.066053509712219238e-01 1.169937551021575928e-01 9.999811649322509766e-01 7.228633761405944824e-01 3.229174911975860596e-01 6.760146617889404297e-01 6.760387420654296875e-01 2.528562843799591064e-01 3.942821919918060303e-01 3.939618468284606934e-01 9.558038115501403809e-01 9.558231830596923828e-01 4.568659067153930664e-01 4.049701988697052002e-01 5.331886410713195801e-01 5.600529313087463379e-01 5.602337121963500977e-01
8.853950500488281250e-01 8.728843331336975098e-01 6.772300004959106445e-01 9.222689867019653320e-01 8.489260673522949219e-01 8.936992883682250977e-01 9.956870079040527344e-01 7.554787993431091309e-01 9.627880454063415527e-01 9.612569212913513184e-01 9.985368847846984863e-01 9.906061291694641113e-01 5.440154671669006348e-01 9.974766373634338379e-01 4.981798231601715088e-01 9.992707967758178711e-01 6.070567369461059570e-01 6.065437793731689453e-01 1.172009333968162537e-01 9.999252557754516602e-01 7.236970663070678711e-01 3.226412236690521240e-01 6.764977574348449707e-01 6.762964725494384766e-01 2.539195120334625244e-01 3.941868245601654053e-01 3.930654227733612061e-01 9.554585814476013184e-01 9.555589556694030762e-01 4.567939341068267822e-01 4.059460163116455078e-01 5.327147841453552246e-01 5.600090026855468750e-01 5.587872266769409180e-01
8.853107690811157227e-01 8.730252981185913086e-01 6.775116324424743652e-01 9.158259630203247070e-01 8.547512888908386230e-01 9.013666510581970215e-01 9.888195991516113281e-01 7.644579410552978516e-01 9.633402228355407715e-01 9.599205851554870605e-01 9.978703856468200684e-01 9.809952378273010254e-01 5.451447963714599609e-01 9.973161220550537109e-01 4.994413256645202637e-01 9.983631968498229980e-01 6.075658202171325684e-01 6.064505577087402344e-01 1.175825297832489014e-01 9.998335242271423340e-01 7.250782251358032227e-01 3.222026526927947998e-01 6.773244142532348633e-01 6.767266988754272461e-01 2.555566132068634033e-01 3.940275013446807861e-01 3.917093276977539062e-01 9.548863172531127930e-01 9.551244974136352539e-01 4.566740691661834717e-01 4.075616002082824707e-01 5.319331288337707520e-01 5.596817135810852051e-01 5.566195845603942871e-01
8.851939439773559570e-01 8.732226490974426270e-01 6.778702735900878906e-01 9.122106432914733887e-01 8.666033148765563965e-01 9.066313505172729492e-01 9.754666090011596680e-01 7.755494117736816406e-01 9.641014337539672852e-01 9.969378113746643066e-01 9.581443071365356445e-01 9.690037369728088379e-01 5.467220544815063477e-01 9.971002340316772461e-01 5.011234879493713379e-01 9.970995783805847168e-01 6.082788705825805664e-01 6.063178777694702148e-01 1.181865930557250977e-01 9.997083544731140137e-01 7.269972562789916992e-01 3.216307163238525391e-01 6.785212159156799316e-01 6.773344278335571289e-01 2.576068639755249023e-01 3.938077092170715332e-01 3.900600075721740723e-01 9.540923833847045898e-01 9.545283317565917969e-01 4.565064311027526855e-01 4.098000526428222656e-01 5.308545231819152832e-01 5.591660141944885254e-01 5.536212325096130371e-01
8.850457668304443359e-01 8.734766840934753418e-01 6.782745122909545898e-01 9.098755717277526855e-01 8.897761106491088867e-01 9.504581093788146973e-01 9.108238220214843750e-01 7.878357172012329102e-01 9.650598168373107910e-01 9.957398772239685059e-01 9.560124278068542480e-01 9.555389285087585449e-01 5.487452745437622070e-01 9.968363642692565918e-01 5.031564831733703613e-01 9.954867959022521973e-01 6.092001795768737793e-01 6.061460971832275391e-01 1.190707311034202576e-01 9.995527267456054688e-01 7.294420003890991211e-01 3.209609985351562500e-01 6.801251769065856934e-01 6.781268119812011719e-01 2.599029541015625000e-01 3.935265541076660156e-01 3.882867693901062012e-01 9.530829787254333496e-01 9.537833929061889648e-01 4.562896490097045898e-01 4.126398861408233643e-01 5.294916033744812012e-01 5.584756731986999512e-01 5.497530102729797363e-01
8.848677277565002441e-01 8.737868666648864746e-01 6.786886453628540039e-01 9.082432985305786133e-01 9.266312718391418457e-01 9.113118052482604980e-01 9.145392179489135742e-01 8.005821704864501953e-01 9.661998748779296875e-01 9.942767620086669922e-01 9.413235187530517578e-01 9.536189436912536621e-01 5.512060523033142090e-01 9.965326786041259766e-01 5.054690241813659668e-01 9.935330152511596680e-01 6.103301644325256348e-01 6.059324145317077637e-01 1.202915906906127930e-01 9.993703961372375488e-01 7.323910593986511230e-01 6.821789741516113281e-01 3.202317357063293457e-01 6.791083216667175293e-01 2.623021602630615234e-01 3.931865096092224121e-01 3.865419030189514160e-01 9.518701434135437012e-01 9.529035091400146484e-01 4.560279250144958496e-01 4.160661697387695312e-01 5.278593301773071289e-01 5.575982928276062012e-01 5.449983477592468262e-01
8.846613168716430664e-01 8.741536140441894531e-01 6.790784001350402832e-01 9.070435762405395508e-01 9.629360437393188477e-01 9.179002642631530762e-01 8.723026514053344727e-01 8.132698535919189453e-01 9.675019979476928711e-01 9.925491809844970703e-01 9.268651008605957031e-01 9.510567188262939453e-01 5.541006922721862793e-01 9.961968064308166504e-01 5.079945921897888184e-01 9.912475347518920898e-01 6.116701960563659668e-01 6.056753396987915039e-01 1.218945905566215515e-01 9.991656541824340820e-01 7.358260154724121094e-01 6.847245693206787109e-01 3.194765746593475342e-01 6.802861094474792480e-01 2.646923661231994629e-01 3.927895426750183105e-01 3.849475085735321045e-01 9.504667520523071289e-01 9.519069790840148926e-01 4.557196497917175293e-01 4.200584590435028076e-01 5.259792208671569824e-01 5.565187335014343262e-01 5.393426418304443359e-01
8.844292759895324707e-01 8.745771646499633789e-01 6.794135570526123047e-01 9.061282277107238770e-01 9.843918681144714355e-01 9.209577441215515137e-01 8.477343320846557617e-01 8.255708217620849609e-01 9.689437747001647949e-01 9.905580878257751465e-01 9.124885201454162598e-01 9.484103322029113770e-01 5.574223399162292480e-01 9.958350062370300293e-01 5.106905102729797363e-01 9.886405467987060547e-01 6.132230758666992188e-01 6.053713560104370117e-01 1.239029839634895325e-01 9.989427924156188965e-01 7.397227883338928223e-01 6.878037452697753906e-01 6.816648840904235840e-01 3.187238574028015137e-01 2.669907212257385254e-01 3.923397660255432129e-01 3.835923075675964355e-01 9.488910436630249023e-01 9.508133530616760254e-01 4.553657174110412598e-01 4.246025979518890381e-01 5.238692760467529297e-01 5.552170276641845703e-01 5.327700972557067871e-01
8.841744065284729004e-01 8.750582933425903320e-01 6.796702742576599121e-01 9.054083228111267090e-01 9.940108656883239746e-01 9.237175583839416504e-01 8.346047401428222656e-01 8.372942209243774414e-01 9.704964160919189453e-01 9.883039593696594238e-01 8.983854055404663086e-01 9.457474946975708008e-01 5.611641407012939453e-01 9.954511523246765137e-01 5.135384202003479004e-01 9.857237935066223145e-01 6.149892807006835938e-01 6.050215363502502441e-01 1.263126879930496216e-01 9.987068176269531250e-01 7.440568208694458008e-01 6.914567947387695312e-01 6.832635998725891113e-01 3.179802000522613525e-01 2.691393196582794189e-01 3.918373882770538330e-01 3.825415968894958496e-01 9.471639394760131836e-01 9.496448636054992676e-01 4.549663960933685303e-01 4.296856522560119629e-01 5.215495228767395020e-01 5.536720752716064453e-01 5.252617001533508301e-01
