-4.795097077424942400e-01 -2.333333333333333370e-01 0.000000000000000000e+00
-5.000000000000000000e-01 -2.208654745050384616e-01 0.000000000000000000e+00
-5.000000000000000000e-01 -2.190506990733710468e-01 0.000000000000000000e+00
-4.712373854410344398e-01 -2.000000000000000111e-01 0.000000000000000000e+00
-4.727684951653056689e-01 1.999999999999999556e-01 0.000000000000000000e+00
-5.000000000000000000e-01 2.208674999240469727e-01 0.000000000000000000e+00
-5.000000000000000000e-01 2.190517117828752469e-01 0.000000000000000000e+00
-4.806410518203982907e-01 2.333333333333332815e-01 0.000000000000000000e+00
-4.666666666666666741e-01 -2.411496827519146735e-01 0.000000000000000000e+00
-4.666666666666666741e-01 -1.969098108292504090e-01 0.000000000000000000e+00
-4.666666666666666741e-01 1.956428755413606446e-01 0.000000000000000000e+00
-4.666666666666666741e-01 2.423245024588673302e-01 0.000000000000000000e+00
-4.244013589839776834e-01 -2.666666666666666630e-01 0.000000000000000000e+00
-4.333333333333333481e-01 -2.615911619975641589e-01 0.000000000000000000e+00
-4.333333333333333481e-01 -1.704515094017096666e-01 0.000000000000000000e+00
-4.290177577994612745e-01 -1.666666666666667129e-01 0.000000000000000000e+00
-4.302513358209871241e-01 1.666666666666666297e-01 0.000000000000000000e+00
-4.333333333333332926e-01 1.693392846997514023e-01 0.000000000000000000e+00
-4.333333333333333481e-01 2.625571572862795411e-01 0.000000000000000000e+00
-4.259876607392104608e-01 2.666666666666667185e-01 0.000000000000000000e+00
-4.000000000000000222e-01 -2.809697750973743080e-01 0.000000000000000000e+00
-4.000000000000000222e-01 -1.398083333897103819e-01 0.000000000000000000e+00
-3.937900915923220335e-01 -1.333333333333333592e-01 0.000000000000000000e+00
-3.945021306022407082e-01 1.333333333333333037e-01 0.000000000000000000e+00
-4.000000000000000222e-01 1.389937846271702415e-01 0.000000000000000000e+00
-4.000000000000000222e-01 2.816648493027443800e-01 0.000000000000000000e+00
-3.643360352505513600e-01 -2.999999999999999889e-01 0.000000000000000000e+00
-3.666666666666666408e-01 -2.989314902807778118e-01 0.000000000000000000e+00
-3.666666666666666963e-01 -1.028306126717745683e-01 0.000000000000000000e+00
-3.644562081671413045e-01 -9.999999999999997780e-02 0.000000000000000000e+00
-3.405014913302100710e-01 -6.666666666666665186e-02 0.000000000000000000e+00
-3.405627660039325377e-01 6.666666666666665186e-02 0.000000000000000000e+00
-3.647570160702640618e-01 9.999999999999997780e-02 0.000000000000000000e+00
-3.666666666666666963e-01 1.024201484937968115e-01 0.000000000000000000e+00
-3.666666666666666963e-01 2.992875078403577360e-01 0.000000000000000000e+00
-3.650747793535388253e-01 3.000000000000000444e-01 0.000000000000000000e+00
-3.333333333333333703e-01 -3.151331832326563220e-01 0.000000000000000000e+00
-3.333333333333333703e-01 -5.556666219389498618e-02 0.000000000000000000e+00
-3.207330380228134992e-01 -3.333333333333332593e-02 0.000000000000000000e+00
-3.026067353364389478e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.052157717895944145e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.206728646927727855e-01 3.333333333333332593e-02 0.000000000000000000e+00
-3.333333333333333703e-01 5.556666219389497924e-02 0.000000000000000000e+00
-3.333333333333333703e-01 3.151331832326563775e-01 0.000000000000000000e+00
-2.679359121133292332e-01 -3.333333333333333703e-01 0.000000000000000000e+00
-2.999999999999999889e-01 -3.278726940167155934e-01 0.000000000000000000e+00
-2.691584587773692139e-01 -9.999999999999997780e-02 0.000000000000000000e+00
-2.788591725519466435e-01 -6.666666666666665186e-02 0.000000000000000000e+00
-2.901968421680753973e-01 -3.333333333333332593e-02 0.000000000000000000e+00
-2.999999999999999889e-01 -6.613151170145051098e-03 0.000000000000000000e+00
-2.999999999999999889e-01 6.671748254297733827e-03 0.000000000000000000e+00
-2.903129220985690151e-01 3.333333333333332593e-02 0.000000000000000000e+00
-2.789705650754792376e-01 6.666666666666665186e-02 0.000000000000000000e+00
-2.692703963984018900e-01 9.999999999999997780e-02 0.000000000000000000e+00
-2.999999999999999889e-01 3.275312038029091766e-01 0.000000000000000000e+00
-2.666666666666666630e-01 -3.335830564680122845e-01 0.000000000000000000e+00
-2.663514569310569957e-01 -3.333333333333333703e-01 0.000000000000000000e+00
-2.475618070871525855e-01 -2.999999999999999889e-01 0.000000000000000000e+00
-2.448998785458779137e-01 -2.666666666666666630e-01 0.000000000000000000e+00
-2.464978930365714915e-01 -2.333333333333333370e-01 0.000000000000000000e+00
-2.501063103776168806e-01 -2.000000000000000111e-01 0.000000000000000000e+00
-2.551130605903675352e-01 -1.666666666666666852e-01 0.000000000000000000e+00
-2.613838196350806165e-01 -1.333333333333333592e-01 0.000000000000000000e+00
-2.666666666666666630e-01 -1.098613450893944632e-01 0.000000000000000000e+00
-2.666666666666666075e-01 1.103165421934718948e-01 0.000000000000000000e+00
-2.614847842540185541e-01 1.333333333333333037e-01 0.000000000000000000e+00
-2.552195058130119487e-01 1.666666666666666297e-01 0.000000000000000000e+00
-2.502297187822495883e-01 1.999999999999999556e-01 0.000000000000000000e+00
-2.466530590950133939e-01 2.333333333333332815e-01 0.000000000000000000e+00
-2.451193232330999283e-01 2.666666666666667185e-01 0.000000000000000000e+00
-2.479381590157039295e-01 3.000000000000000444e-01 0.000000000000000000e+00
-2.666666666666666630e-01 3.328769922495551370e-01 0.000000000000000000e+00
-2.181572559420325852e-01 -5.000000000000000000e-01 0.000000000000000000e+00
-2.182739597667588127e-01 -5.000000000000000000e-01 0.000000000000000000e+00
-2.164738264037679993e-01 -4.666666666666666741e-01 0.000000000000000000e+00
-2.192257596820605670e-01 -4.666666666666666741e-01 0.000000000000000000e+00
-2.131430647067704687e-01 -4.333333333333333481e-01 0.000000000000000000e+00
-2.198454020919801133e-01 -4.333333333333333481e-01 0.000000000000000000e+00
