0 0 0 -0.5 -0.5 -0.5 5.916298876030135
0 0 1 -0.5 -0.5 -0.45 3.323514276903702
0 0 2 -0.5 -0.5 -0.4 0.3800005239976538
0 0 3 -0.5 -0.5 -0.35 0.2311350174243045
0 0 4 -0.5 -0.5 -0.3 0.18137868287704714
0 0 5 -0.5 -0.5 -0.25 0.20373212290313042
0 0 6 -0.5 -0.5 -0.2 0.5691652537606889
0 0 7 -0.5 -0.5 -0.15000000000000002 1.053821795368523
0 0 8 -0.5 -0.5 -0.09999999999999998 0.12475588334980854
0 0 9 -0.5 -0.5 -0.04999999999999999 0.003083708574591214
0 0 10 -0.5 -0.5 0.0 1.0387561628024607e-07
0 0 11 -0.5 -0.5 0.050000000000000044 0.0030836936856903563
0 0 12 -0.5 -0.5 0.09999999999999998 0.12475094382090303
0 0 13 -0.5 -0.5 0.15000000000000002 1.0538186170723916
0 0 14 -0.5 -0.5 0.19999999999999996 0.5691662623014639
0 0 15 -0.5 -0.5 0.25 0.20374267490255338
0 0 16 -0.5 -0.5 0.30000000000000004 0.18138918471939908
0 0 17 -0.5 -0.5 0.35 0.23113484157262554
0 0 18 -0.5 -0.5 0.4 0.3799998276363742
0 0 19 -0.5 -0.5 0.44999999999999996 3.32345131557276
0 0 20 -0.5 -0.5 0.5 5.916298852405928
0 1 0 -0.5 -0.45 -0.5 5.234021956022342
0 1 1 -0.5 -0.45 -0.45 3.131652223164906
0 1 2 -0.5 -0.45 -0.4 0.12246143254916689
0 1 3 -0.5 -0.45 -0.35 0.05257969420971509
0 1 4 -0.5 -0.45 -0.3 0.04220841001882573
0 1 5 -0.5 -0.45 -0.25 0.07000718869974155
0 1 6 -0.5 -0.45 -0.2 0.4089588400702649
0 1 7 -0.5 -0.45 -0.15000000000000002 0.9153659502601799
0 1 8 -0.5 -0.45 -0.09999999999999998 0.10679567823624539
0 1 9 -0.5 -0.45 -0.04999999999999999 0.0008293678862397475
0 1 10 -0.5 -0.45 0.0 3.75910137674947e-07
0 1 11 -0.5 -0.45 0.050000000000000044 0.0008183888308393337
0 1 12 -0.5 -0.45 0.09999999999999998 0.10802412251905393
0 1 13 -0.5 -0.45 0.15000000000000002 0.9165457011569912
0 1 14 -0.5 -0.45 0.19999999999999996 0.4098127484856503
0 1 15 -0.5 -0.45 0.25 0.07070878728234173
0 1 16 -0.5 -0.45 0.30000000000000004 0.04253285506635884
0 1 17 -0.5 -0.45 0.35 0.052163262959157394
0 1 18 -0.5 -0.45 0.4 0.12086824181849945
0 1 19 -0.5 -0.45 0.44999999999999996 3.1400034445350067
0 1 20 -0.5 -0.45 0.5 5.234021956022342
0 2 0 -0.5 -0.4 -0.5 3.3562528071361526
0 2 1 -0.5 -0.4 -0.45 3.179413589698331
0 2 2 -0.5 -0.4 -0.4 0.12796952234168144
0 2 3 -0.5 -0.4 -0.35 0.0499965323410331
0 2 4 -0.5 -0.4 -0.3 0.050215523900724854
0 2 5 -0.5 -0.4 -0.25 0.1010526688018458
0 2 6 -0.5 -0.4 -0.2 0.3882174191858717
0 2 7 -0.5 -0.4 -0.15000000000000002 0.6765167665623385
0 2 8 -0.5 -0.4 -0.09999999999999998 0.1693664928890133
0 2 9 -0.5 -0.4 -0.04999999999999999 0.021639379887797777
0 2 10 -0.5 -0.4 0.0 0.0013748891172684931
0 2 11 -0.5 -0.4 0.050000000000000044 0.022123858400518604
0 2 12 -0.5 -0.4 0.09999999999999998 0.17115031756803784
0 2 13 -0.5 -0.4 0.15000000000000002 0.6750995647235948
0 2 14 -0.5 -0.4 0.19999999999999996 0.3877835835489891
0 2 15 -0.5 -0.4 0.25 0.10097135329134445
0 2 16 -0.5 -0.4 0.30000000000000004 0.04995414440844294
0 2 17 -0.5 -0.4 0.35 0.04972817183238301
0 2 18 -0.5 -0.4 0.4 0.12787705371375635
0 2 19 -0.5 -0.4 0.44999999999999996 3.202748215971372
0 2 20 -0.5 -0.4 0.5 3.3562528071361526
0 3 0 -0.5 -0.35 -0.5 0.4410108110041712
0 3 1 -0.5 -0.35 -0.45 5.659947860456336
0 3 2 -0.5 -0.35 -0.4 0.16385359358389975
0 3 3 -0.5 -0.35 -0.35 0.1776022838597113
0 3 4 -0.5 -0.35 -0.3 0.06234790862393253
0 3 5 -0.5 -0.35 -0.25 0.02146305732172193
0 3 6 -0.5 -0.35 -0.2 0.1663724959057276
0 3 7 -0.5 -0.35 -0.15000000000000002 0.1268055857306154
0 3 8 -0.5 -0.35 -0.09999999999999998 0.21841497656918063
0 3 9 -0.5 -0.35 -0.04999999999999999 0.027493724225613535
0 3 10 -0.5 -0.35 0.0 0.15502789873336137
0 3 11 -0.5 -0.35 0.050000000000000044 0.027796898547715682
0 3 12 -0.5 -0.35 0.09999999999999998 0.22002836741868387
0 3 13 -0.5 -0.35 0.15000000000000002 0.1257749107645523
0 3 14 -0.5 -0.35 0.19999999999999996 0.16733025281372002
0 3 15 -0.5 -0.35 0.25 0.021176995992885077
0 3 16 -0.5 -0.35 0.30000000000000004 0.061694055513713875
0 3 17 -0.5 -0.35 0.35 0.17773198686426925
0 3 18 -0.5 -0.35 0.4 0.16645585930065362
0 3 19 -0.5 -0.35 0.44999999999999996 5.66336479667277
0 3 20 -0.5 -0.35 0.5 0.4410108110041712
0 4 0 -0.5 -0.3 -0.5 0.0049832358958370555
0 4 1 -0.5 -0.3 -0.45 3.6047739431103105
0 4 2 -0.5 -0.3 -0.4 0.5609783437078018
0 4 3 -0.5 -0.3 -0.35 0.005416185970457562
0 4 4 -0.5 -0.3 -0.3 0.0911766590188076
0 4 5 -0.5 -0.3 -0.25 0.11172400844878068
0 4 6 -0.5 -0.3 -0.2 0.03210749341453255
0 4 7 -0.5 -0.3 -0.15000000000000002 0.004362651154311966
0 4 8 -0.5 -0.3 -0.09999999999999998 0.30711151293168826
0 4 9 -0.5 -0.3 -0.04999999999999999 0.14710285064018258
0 4 10 -0.5 -0.3 0.0 0.0022073533906881186
0 4 11 -0.5 -0.3 0.050000000000000044 0.14809550697316787
0 4 12 -0.5 -0.3 0.09999999999999998 0.30598104516061
0 4 13 -0.5 -0.3 0.15000000000000002 0.004521277529206913
0 4 14 -0.5 -0.3 0.19999999999999996 0.031200367290083512
0 4 15 -0.5 -0.3 0.25 0.11435001375114155
0 4 16 -0.5 -0.3 0.30000000000000004 0.0896001653742122
0 4 17 -0.5 -0.3 0.35 0.0058168401247092535
0 4 18 -0.5 -0.3 0.4 0.5461166903404203
0 4 19 -0.5 -0.3 0.44999999999999996 3.6556954895005864
0 4 20 -0.5 -0.3 0.5 0.0049832358958370555
0 5 0 -0.5 -0.25 -0.5 3.373672873928851e-06
0 5 1 -0.5 -0.25 -0.45 0.29875331036643965
0 5 2 -0.5 -0.25 -0.4 5.098374962460612
0 5 3 -0.5 -0.25 -0.35 0.0009305607163141063
0 5 4 -0.5 -0.25 -0.3 0.0032188721637251426
0 5 5 -0.5 -0.25 -0.25 0.38481149211404325
0 5 6 -0.5 -0.25 -0.2 0.0009331337771675578
0 5 7 -0.5 -0.25 -0.15000000000000002 2.333666625966982e-05
0 5 8 -0.5 -0.25 -0.09999999999999998 0.21374219200782063
0 5 9 -0.5 -0.25 -0.04999999999999999 0.03241126872619465
0 5 10 -0.5 -0.25 0.0 3.37941621794208e-06
0 5 11 -0.5 -0.25 0.050000000000000044 0.033489923306288104
0 5 12 -0.5 -0.25 0.09999999999999998 0.21185805175356875
0 5 13 -0.5 -0.25 0.15000000000000002 2.2914227629413323e-05
0 5 14 -0.5 -0.25 0.19999999999999996 0.0009199853169071493
0 5 15 -0.5 -0.25 0.25 0.38536851088307006
0 5 16 -0.5 -0.25 0.30000000000000004 0.0030962879159951327
0 5 17 -0.5 -0.25 0.35 0.0008402198819151092
0 5 18 -0.5 -0.25 0.4 4.986632534132773
0 5 19 -0.5 -0.25 0.44999999999999996 0.31264738515183615
0 5 20 -0.5 -0.25 0.5 3.373672873928851e-06
0 6 0 -0.5 -0.2 -0.5 0.0003997983402275585
0 6 1 -0.5 -0.2 -0.45 0.209547376834587
0 6 2 -0.5 -0.2 -0.4 5.629102734317862
0 6 3 -0.5 -0.2 -0.35 0.6346350701733923
0 6 4 -0.5 -0.2 -0.3 0.032758550579778604
0 6 5 -0.5 -0.2 -0.25 0.19684694568283106
0 6 6 -0.5 -0.2 -0.2 0.028199659028660673
0 6 7 -0.5 -0.2 -0.15000000000000002 0.003711448249360393
0 6 8 -0.5 -0.2 -0.09999999999999998 0.31536034219741227
0 6 9 -0.5 -0.2 -0.04999999999999999 0.09423135763230966
0 6 10 -0.5 -0.2 0.0 0.00022047550417141147
0 6 11 -0.5 -0.2 0.050000000000000044 0.09413181532451831
0 6 12 -0.5 -0.2 0.09999999999999998 0.3150845201336387
0 6 13 -0.5 -0.2 0.15000000000000002 0.0035696066250054913
0 6 14 -0.5 -0.2 0.19999999999999996 0.028979520943950857
0 6 15 -0.5 -0.2 0.25 0.1926782116103134
0 6 16 -0.5 -0.2 0.30000000000000004 0.03389734009540639
0 6 17 -0.5 -0.2 0.35 0.614017381790231
0 6 18 -0.5 -0.2 0.4 5.719635061977111
0 6 19 -0.5 -0.2 0.44999999999999996 0.20061478160790808
0 6 20 -0.5 -0.2 0.5 0.0003997983402275585
0 7 0 -0.5 -0.15000000000000002 -0.5 0.03641654446166305
0 7 1 -0.5 -0.15000000000000002 -0.45 0.33547810466300376
0 7 2 -0.5 -0.15000000000000002 -0.4 0.11691674306579836
0 7 3 -0.5 -0.15000000000000002 -0.35 8.178654882263428
0 7 4 -0.5 -0.15000000000000002 -0.3 2.245277358291611
0 7 5 -0.5 -0.15000000000000002 -0.25 0.34477699477091917
0 7 6 -0.5 -0.15000000000000002 -0.2 0.2343946147666207
0 7 7 -0.5 -0.15000000000000002 -0.15000000000000002 0.08418296609300109
0 7 8 -0.5 -0.15000000000000002 -0.09999999999999998 0.21495243503649747
0 7 9 -0.5 -0.15000000000000002 -0.04999999999999999 0.024430286082616864
0 7 10 -0.5 -0.15000000000000002 0.0 0.03282968834901845
0 7 11 -0.5 -0.15000000000000002 0.050000000000000044 0.024180333024995886
0 7 12 -0.5 -0.15000000000000002 0.09999999999999998 0.21359804359996365
0 7 13 -0.5 -0.15000000000000002 0.15000000000000002 0.08491395877944528
0 7 14 -0.5 -0.15000000000000002 0.19999999999999996 0.23329299372277054
0 7 15 -0.5 -0.15000000000000002 0.25 0.3484260800332883
0 7 16 -0.5 -0.15000000000000002 0.30000000000000004 2.257612612828377
0 7 17 -0.5 -0.15000000000000002 0.35 8.15982117742619
0 7 18 -0.5 -0.15000000000000002 0.4 0.11454624028478114
0 7 19 -0.5 -0.15000000000000002 0.44999999999999996 0.33882777951223264
0 7 20 -0.5 -0.15000000000000002 0.5 0.03641654446166305
0 8 0 -0.5 -0.09999999999999998 -0.5 1.1244327265436111
0 8 1 -0.5 -0.09999999999999998 -0.45 0.6922383821719429
0 8 2 -0.5 -0.09999999999999998 -0.4 0.19691543099622316
0 8 3 -0.5 -0.09999999999999998 -0.35 0.06987751070123616
0 8 4 -0.5 -0.09999999999999998 -0.3 0.44038446937771786
0 8 5 -0.5 -0.09999999999999998 -0.25 2.096375128794237
0 8 6 -0.5 -0.09999999999999998 -0.2 4.1761852916270215
0 8 7 -0.5 -0.09999999999999998 -0.15000000000000002 5.687000431968562
0 8 8 -0.5 -0.09999999999999998 -0.09999999999999998 5.949361532587744
0 8 9 -0.5 -0.09999999999999998 -0.04999999999999999 6.276673415710061
0 8 10 -0.5 -0.09999999999999998 0.0 6.472083453387185
0 8 11 -0.5 -0.09999999999999998 0.050000000000000044 6.284481008274191
0 8 12 -0.5 -0.09999999999999998 0.09999999999999998 5.956013058535309
0 8 13 -0.5 -0.09999999999999998 0.15000000000000002 5.681915710264845
0 8 14 -0.5 -0.09999999999999998 0.19999999999999996 4.159783284946415
0 8 15 -0.5 -0.09999999999999998 0.25 2.079892572436945
0 8 16 -0.5 -0.09999999999999998 0.30000000000000004 0.4403646487617999
0 8 17 -0.5 -0.09999999999999998 0.35 0.07018242572276374
0 8 18 -0.5 -0.09999999999999998 0.4 0.19848675357930942
0 8 19 -0.5 -0.09999999999999998 0.44999999999999996 0.6967249737105244
0 8 20 -0.5 -0.09999999999999998 0.5 1.1244327265436111
0 9 0 -0.5 -0.04999999999999999 -0.5 0.5154537377189465
0 9 1 -0.5 -0.04999999999999999 -0.45 0.22214071436214344
0 9 2 -0.5 -0.04999999999999999 -0.4 0.006118000972967164
0 9 3 -0.5 -0.04999999999999999 -0.35 0.0007717098968139367
0 9 4 -0.5 -0.04999999999999999 -0.3 0.0009943768947981244
0 9 5 -0.5 -0.04999999999999999 -0.25 0.010069740307533905
0 9 6 -0.5 -0.04999999999999999 -0.2 0.31728823541194406
0 9 7 -0.5 -0.04999999999999999 -0.15000000000000002 0.43481173901756165
0 9 8 -0.5 -0.04999999999999999 -0.09999999999999998 0.07508163794501856
0 9 9 -0.5 -0.04999999999999999 -0.04999999999999999 0.005133146563459605
0 9 10 -0.5 -0.04999999999999999 0.0 0.0034319434226406146
0 9 11 -0.5 -0.04999999999999999 0.050000000000000044 0.005181216666125055
0 9 12 -0.5 -0.04999999999999999 0.09999999999999998 0.07458571690982971
0 9 13 -0.5 -0.04999999999999999 0.15000000000000002 0.4355951976265675
