5.000000000000000000e-01 5.000000000000000000e-01 6.794729046777170378e-01
5.000000000000000000e-01 5.000000000000000000e-01 6.794338995355955202e-01
5.000000000000000000e-01 5.000000000000000000e-01 9.913700035516779252e-01
5.000000000000000000e-01 5.000000000000000000e-01 9.928653514873058139e-01
5.000000000000000000e-01 5.000000000000000000e-01 1.008615570864146438e+00
5.000000000000000000e-01 5.000000000000000000e-01 1.007128338387240696e+00
5.000000000000000000e-01 5.000000000000000000e-01 1.320522760966734266e+00
5.000000000000000000e-01 5.000000000000000000e-01 1.320566887584422533e+00
5.186122186128669931e-01 5.416666666666666297e-01 6.666666666666666297e-01
5.183811191992708789e-01 5.416666666666666297e-01 6.666666666666667407e-01
5.000000000000000000e-01 5.482376014379026774e-01 6.666666666666666297e-01
5.000000000000000000e-01 5.481608117339757946e-01 6.666666666666666297e-01
5.000000000000000000e-01 5.416666666666666297e-01 6.705566638080260322e-01
5.000000000000000000e-01 5.416666666666666297e-01 6.705120213833332121e-01
5.000000000000000000e-01 5.636279812734095174e-01 9.583333333333332593e-01
5.000000000000000000e-01 5.735895845041412144e-01 9.583333333333332593e-01
5.000000000000000000e-01 5.416666666666666297e-01 9.780903029077809840e-01
5.000000000000000000e-01 5.416666666666666297e-01 9.819887033412466604e-01
5.000000000000000000e-01 5.416666666666666297e-01 1.021874319642074980e+00
5.000000000000000000e-01 5.416666666666666297e-01 1.018030067811682704e+00
5.000000000000000000e-01 5.636793909123232194e-01 1.041666666666666519e+00
5.000000000000000000e-01 5.735203033707877429e-01 1.041666666666666519e+00
5.000000000000000000e-01 5.416666666666666297e-01 1.329448471492612915e+00
5.000000000000000000e-01 5.416666666666666297e-01 1.329483258593140205e+00
5.185945758975223363e-01 5.416666666666665186e-01 1.333333333333333481e+00
5.184019519775604490e-01 5.416666666666666297e-01 1.333333333333333481e+00
5.000000000000000000e-01 5.482277197711920014e-01 1.333333333333333481e+00
5.000000000000000000e-01 5.481681919224378197e-01 1.333333333333333481e+00
5.000000000000000000e-01 5.972258772432222917e-01 6.250000000000000000e-01
5.000000000000000000e-01 5.971615588661225438e-01 6.250000000000000000e-01
5.000000000000000000e-01 5.833333333333333703e-01 6.398926364799177868e-01
5.000000000000000000e-01 5.833333333333333703e-01 6.398010548555581600e-01
5.000000000000000000e-01 5.833333333333333703e-01 9.522524889335787224e-01
5.000000000000000000e-01 5.833333333333333703e-01 9.553574611238888625e-01
5.000000000000000000e-01 5.833333333333333703e-01 1.047737909992371597e+00
5.000000000000000000e-01 5.833333333333333703e-01 1.044664657386906059e+00
5.000000000000000000e-01 5.833333333333333703e-01 1.360109376502481204e+00
5.000000000000000000e-01 5.833333333333333703e-01 1.360194267740698404e+00
5.000000000000000000e-01 5.972236892203309777e-01 1.375000000000000000e+00
5.000000000000000000e-01 5.971643676183920890e-01 1.375000000000000000e+00
5.000000000000000000e-01 6.590479672555880075e-01 5.416666666666666297e-01
5.000000000000000000e-01 6.588773518716966038e-01 5.416666666666666297e-01
5.246281556948781954e-01 6.250000000000000000e-01 5.833333333333333703e-01
5.239536764138552627e-01 6.250000000000000000e-01 5.833333333333333703e-01
5.000000000000000000e-01 6.290533899143113672e-01 5.833333333333333703e-01
5.000000000000000000e-01 6.289933577722037761e-01 5.833333333333332593e-01
5.000000000000000000e-01 6.250000000000000000e-01 5.891425478162275464e-01
5.000000000000000000e-01 6.250000000000000000e-01 5.890775532859676700e-01
5.000000000000000000e-01 6.521496260837809089e-01 9.166666666666667407e-01
5.000000000000000000e-01 6.555861328578466152e-01 9.166666666666667407e-01
5.000000000000000000e-01 6.250000000000000000e-01 9.328257826445149892e-01
5.000000000000000000e-01 6.250000000000000000e-01 9.353859202800942629e-01
5.000000000000000000e-01 6.250000000000000000e-01 1.067160629777106129e+00
5.000000000000000000e-01 6.250000000000000000e-01 1.064608643364591822e+00
5.000000000000000000e-01 6.522518263585626030e-01 1.083333333333333481e+00
5.000000000000000000e-01 6.556170527939637616e-01 1.083333333333333481e+00
5.000000000000000000e-01 6.250000000000000000e-01 1.410863468184590630e+00
5.000000000000000000e-01 6.250000000000000000e-01 1.410939677252202484e+00
5.244020256968173754e-01 6.250000000000000000e-01 1.416666666666666519e+00
5.240434775852675919e-01 6.250000000000000000e-01 1.416666666666666519e+00
5.000000000000000000e-01 6.290550295297619998e-01 1.416666666666666519e+00
5.000000000000000000e-01 6.289757904338550976e-01 1.416666666666666519e+00
5.000000000000000000e-01 6.590821506088360149e-01 1.458333333333333481e+00
5.000000000000000000e-01 6.588228953086754380e-01 1.458333333333333481e+00
5.000000000000000000e-01 7.069826640039391652e-01 5.000000000000000000e-01
5.000000000000000000e-01 7.069313347120074198e-01 5.000000000000000000e-01
5.000000000000000000e-01 6.928475167274109614e-01 5.000000000000000000e-01
5.000000000000000000e-01 6.924548124009954897e-01 5.000000000000000000e-01
5.000000000000000000e-01 6.666666666666666297e-01 5.323709079495324570e-01
5.000000000000000000e-01 6.666666666666666297e-01 5.320881387621778646e-01
5.000000000000000000e-01 6.666666666666666297e-01 9.100486152740534518e-01
5.000000000000000000e-01 6.666666666666666297e-01 9.113650203731601396e-01
5.000000000000000000e-01 6.666666666666666297e-01 1.089876278491757944e+00
5.000000000000000000e-01 6.666666666666667407e-01 1.088628579699301602e+00
