2.210259735584259033e-01 2.209912687540054321e-01 3.351560533046722412e-01 3.352785110473632812e-01 3.209704004802915733e-07 2.968036483252944890e-07 1.175095439975848421e-05 1.134401463787071407e-05 1.159868679678766057e-05 1.128033545683138072e-05 7.106163593562087044e-06 6.803937139920890331e-06 7.321463726839283481e-06 7.404868028970668092e-06 5.277953576296567917e-03 5.270367488265037537e-03 1.533902832306921482e-03 1.533797010779380798e-03 4.732293490405936609e-08 3.048245744707855920e-08 4.597339398060285021e-08 3.051803432185806741e-08 4.852548585176919005e-08 3.518789171153002826e-08 7.696367502212524414e-01 7.696065902709960938e-01 6.546841859817504883e-01 6.547373533248901367e-01 4.049266688525676727e-03 4.073444753885269165e-03 4.653967152989935130e-06 5.659036105498671532e-06 4.836962943954858929e-06 6.335160833259578794e-06 8.514756336808204651e-03 8.492807857692241669e-03 3.674095978567493148e-06 3.894642304658191279e-06 6.878467047499725595e-06 6.733036570949479938e-06 6.516769644804298878e-06 6.472211225627688691e-06 2.930688879132503644e-06 2.983399099321104586e-06
2.208768725395202637e-01 2.208456993103027344e-01 3.351296186447143555e-01 3.352587521076202393e-01 3.134654662062530406e-06 3.308755822217790410e-06 1.478275862609734759e-05 1.490446720708860084e-05 1.827847336244303733e-05 1.900324059533886611e-05 6.958556696190498769e-06 7.952380656206514686e-06 1.009796687867492437e-05 1.151744527305709198e-05 5.232913419604301453e-03 5.240439902991056442e-03 1.524118822999298573e-03 1.527788117527961731e-03 1.357515657218755223e-06 1.498367851127113681e-06 8.950801202445290983e-06 8.699770660314243287e-06 1.634962063690181822e-05 1.691485158517025411e-05 7.694223523139953613e-01 7.694685459136962891e-01 6.527668237686157227e-01 6.526458859443664551e-01 3.923879936337471008e-03 3.932011313736438751e-03 8.652665419504046440e-04 8.515241788700222969e-04 2.291303535457700491e-04 2.237997541669756174e-04 7.300357334315776825e-03 7.272093556821346283e-03 6.782068521715700626e-05 1.615073051652871072e-05 2.371729817241430283e-03 2.410539891570806503e-03 1.784541673259809613e-04 1.826387451728805900e-04 3.522360202623531222e-05 3.593429937609471381e-05
2.204348742961883545e-01 2.204039543867111206e-01 3.350498676300048828e-01 3.351859450340270996e-01 1.176067598862573504e-05 1.213828181789722294e-05 2.532296093704644591e-05 2.605060763016808778e-05 4.036561222164891660e-05 4.241867281962186098e-05 7.973147148732095957e-06 1.004695150186307728e-05 1.878090006357524544e-05 2.171236337744630873e-05 5.113579332828521729e-03 5.123921670019626617e-03 1.499579055234789848e-03 1.503851497545838356e-03 1.620470357011072338e-05 1.661172791500575840e-05 3.407789336051791906e-05 3.328673119540326297e-05 6.262805982260033488e-05 6.360744737321510911e-05 7.688829898834228516e-01 7.689251899719238281e-01 6.468937993049621582e-01 6.467622518539428711e-01 3.499436890706419945e-03 3.501697676256299019e-03 3.336436115205287933e-03 3.317291382700204849e-03 1.020510215312242508e-03 1.006950275041162968e-03 4.687097854912281036e-03 4.631704185158014297e-03 9.218353661708533764e-04 7.183725247159600258e-04 7.690876256674528122e-03 7.678862661123275757e-03 7.686135941185057163e-04 7.759472355246543884e-04 1.086302800104022026e-04 1.128573785535991192e-04
2.197010070085525513e-01 2.196679115295410156e-01 3.349003791809082031e-01 3.350409865379333496e-01 2.608255999803077430e-05 2.668152592377737164e-05 4.633436037693172693e-05 4.759222429129295051e-05 8.205766062019392848e-05 8.560448623029515147e-05 1.020200397761072963e-05 1.350574075331678614e-05 3.064977499889209867e-05 3.537247175700031221e-05 4.901728127151727676e-03 4.914042074233293533e-03 1.457151374779641628e-03 1.461438136175274849e-03 7.113115862011909485e-05 7.149302109610289335e-05 7.201061816886067390e-05 7.016680319793522358e-05 1.298287825193256140e-04 1.315901172347366810e-04 7.679361104965209961e-01 7.679795026779174805e-01 6.375232338905334473e-01 6.373894214630126953e-01 4.187044687569141388e-03 4.116299096494913101e-03 5.659994669258594513e-03 5.694499239325523376e-03 2.398218028247356415e-03 2.393666189163923264e-03 2.348448149859905243e-03 2.265264512971043587e-03 2.500348258763551712e-03 2.227749209851026535e-03 1.393033284693956375e-02 1.391568034887313843e-02 2.099404577165842056e-03 2.086260356009006500e-03 1.732014061417430639e-04 1.804278290364891291e-04
2.186785489320755005e-01 2.186417281627655029e-01 3.346526324748992920e-01 3.347972631454467773e-01 4.578514199238270521e-05 4.664549851440824568e-05 8.345856622327119112e-05 8.510199404554441571e-05 1.500376529293134809e-04 1.550626766402274370e-04 1.368807534163352102e-05 1.818435885070357472e-05 4.177356458967551589e-05 4.856895247939974070e-05 4.590515512973070145e-03 4.603402689099311829e-03 1.394664985127747059e-03 1.398166874423623085e-03 1.919508213177323341e-04 1.910520077217370272e-04 1.185805886052548885e-04 1.151544929598458111e-04 2.062926359940320253e-04 2.090507332468405366e-04 7.665138244628906250e-01 7.665597796440124512e-01 6.252271533012390137e-01 6.250915527343750000e-01 6.563015282154083252e-03 6.459153722971677780e-03 6.641835905611515045e-03 6.689834408462047577e-03 4.209355916827917099e-03 4.247150383889675140e-03 1.335740671493113041e-03 1.242810976691544056e-03 5.036200862377882004e-03 4.735991358757019043e-03 1.875290088355541229e-02 1.907587423920631409e-02 5.458419676870107651e-03 5.273381248116493225e-03 2.078415127471089363e-04 2.008374140132218599e-04
2.173692286014556885e-01 2.173289060592651367e-01 3.342670202255249023e-01 3.344126939773559570e-01 7.027127139735966921e-05 7.143890252336859703e-05 1.458456390537321568e-04 1.475205644965171814e-04 2.523841103538870811e-04 2.584753092378377914e-04 1.804637577151879668e-05 2.330213283130433410e-05 4.846293086302466691e-05 5.739600237575359643e-05 4.193288739770650864e-03 4.205320496112108231e-03 1.313262386247515678e-03 1.315172528848052025e-03 3.818189434241503477e-04 3.782022395171225071e-04 1.686566974967718124e-04 1.633456413401290774e-04 2.802461385726928711e-04 2.841762907337397337e-04 7.645162940025329590e-01 7.645703554153442383e-01 6.106872558593750000e-01 6.105517745018005371e-01 9.795267134904861450e-03 9.678047150373458862e-03 6.330085918307304382e-03 6.364453118294477463e-03 6.806413643062114716e-03 6.894192658364772797e-03 1.649537123739719391e-03 1.576562644913792610e-03 8.952899836003780365e-03 8.670377545058727264e-03 1.743897423148155212e-02 1.839692145586013794e-02 1.489772740751504898e-02 1.441619545221328735e-02 3.301478864159435034e-04 3.219424397684633732e-04
2.157782912254333496e-01 2.157347947359085083e-01 3.336936235427856445e-01 3.338389694690704346e-01 9.863096784101799130e-05 1.001422351691871881e-04 2.464174176566302776e-04 2.475608198437839746e-04 3.967500524595379829e-04 4.028648254461586475e-04 2.263041096739470959e-05 2.787749508570414037e-05 4.938363417750224471e-05 5.998887718305923045e-05 3.746706293895840645e-03 3.756925929337739944e-03 1.224001753143966198e-03 1.224583946168422699e-03 6.089137168601155281e-04 6.025485927239060402e-04 2.161229785997420549e-04 2.090156776830554008e-04 3.422214940655976534e-04 3.472093085292726755e-04 7.618123888969421387e-01 7.618777155876159668e-01 5.946180820465087891e-01 5.944824218750000000e-01 1.328136678785085678e-02 1.315968669950962067e-02 5.087004508823156357e-03 5.081438459455966949e-03 1.023844256997108459e-02 1.039775367826223373e-02 2.719991840422153473e-03 2.716891234740614891e-03 1.480283960700035095e-02 1.458443980664014816e-02 1.084758434444665909e-02 1.149593852460384369e-02 2.867450565099716187e-02 2.887916192412376404e-02 1.128910225816071033e-03 1.137230312451720238e-03
2.139125019311904907e-01 2.138663679361343384e-01 3.328743577003479004e-01 3.330190777778625488e-01 1.296559494221583009e-04 1.315515837632119656e-04 4.019039042759686708e-04 4.017151077277958393e-04 5.892983172088861465e-04 5.941248964518308640e-04 2.710084481805097312e-05 3.150476186419837177e-05 4.639151666196994483e-05 5.763754597865045071e-05 3.295297268778085709e-03 3.303453791886568069e-03 1.145856222137808800e-03 1.146625261753797531e-03 8.234895067289471626e-04 8.163059828802943230e-04 2.548551710788160563e-04 2.465721045155078173e-04 3.860344295389950275e-04 3.920904127880930901e-04 7.582358121871948242e-01 7.583132982254028320e-01 5.777053236961364746e-01 5.775686502456665039e-01 1.649097353219985962e-02 1.640339568257331848e-02 5.076945293694734573e-03 4.989924374967813492e-03 1.285907439887523651e-02 1.327138021588325500e-02 3.815653268247842789e-03 4.014208447188138962e-03 2.289562113583087921e-02 2.283431589603424072e-02 8.030807599425315857e-03 8.237824775278568268e-03 3.720363974571228027e-02 3.728453069925308228e-02 3.436254803091287613e-03 3.438669256865978241e-03
2.117784619331359863e-01 2.117312997579574585e-01 3.317436873912811279e-01 3.318846821784973145e-01 1.619521062821149826e-04 1.642298884689807892e-04 6.332307821139693260e-04 6.310312892310321331e-04 8.359807543456554413e-04 8.386898552998900414e-04 3.169636693201027811e-05 3.468247450655326247e-05 4.304443427827209234e-05 5.365880133467726409e-05 2.872254699468612671e-03 2.878848463296890259e-03 1.088084769435226917e-03 1.089998870156705379e-03 9.949572850018739700e-04 9.887473424896597862e-04 2.806421834975481033e-04 2.720349293667823076e-04 4.095638287253677845e-04 4.162136174272745848e-04 7.535817027091979980e-01 7.536766529083251953e-01 5.605608224868774414e-01 5.604251623153686523e-01 1.893359050154685974e-02 1.905412599444389343e-02 8.097836747765541077e-03 7.891078479588031769e-03 1.119934115558862686e-02 1.738136261701583862e-02 2.899108920246362686e-03 6.377443671226501465e-03 2.015731483697891235e-02 2.383000962436199188e-02 2.119704149663448334e-02 1.783327385783195496e-02 4.068898782134056091e-02 4.077009484171867371e-02 6.808864884078502655e-03 6.778554990887641907e-03
2.093848884105682373e-01 2.093378603458404541e-01 3.302262127399444580e-01 3.303623199462890625e-01 1.940248621394857764e-04 1.966277486644685268e-04 9.665372781455516815e-04 9.622437646612524986e-04 1.145037356764078140e-03 1.146058202721178532e-03 3.708891017595306039e-05 3.846170511678792536e-05 4.241364513291046023e-05 5.131078432896174490e-05 2.494154730811715126e-03 2.499187830835580826e-03 1.043749158270657063e-03 1.046637538820505142e-03 1.122827176004648209e-03 1.117314444854855537e-03 2.921462291851639748e-04 2.841920650098472834e-04 4.140852834098041058e-04 4.203110001981258392e-04 7.476149797439575195e-01 7.477281093597412109e-01 5.437072515487670898e-01 5.435741543769836426e-01 2.111389487981796265e-02 2.157584577798843384e-02 1.300895027816295624e-02 1.280522998422384262e-02 7.163598202168941498e-03 7.180358748883008957e-03 1.312351878732442856e-02 1.288165803998708725e-02 4.710054956376552582e-03 5.011773668229579926e-03 5.122652649879455566e-02 5.127417296171188354e-02 4.084303602576255798e-02 4.107230901718139648e-02 9.800239466130733490e-03 9.758623316884040833e-03
