1.739764957164879888e-05 1.766007517289835960e-05 5.998352571623399854e-05 5.770912684965878725e-05 1.925161967619715142e-07 1.533621798444073647e-07 3.094087354838848114e-03 3.104298142716288567e-03 3.282108344137668610e-03 3.293971763923764229e-03 2.417982969404874893e-08 3.242468338271464745e-08 5.732511354494818079e-08 3.990903607586915314e-08 3.268612027168273926e-01 3.268553018569946289e-01 3.451160788536071777e-01 3.451387584209442139e-01 3.068080544471740723e-01 3.068491220474243164e-01 3.253670930862426758e-01 3.252486884593963623e-01 2.353376089558878448e-07 2.511216621314815711e-07 1.002252029138617218e-04 1.005278099910356104e-04 3.369126934558153152e-03 3.371289465576410294e-03 6.730184555053710938e-01 6.730092167854309082e-01 2.802910804748535156e-01 2.803119421005249023e-01 2.084973007440567017e-01 2.090670168399810791e-01 6.514048576354980469e-01 6.514530181884765625e-01 4.094263613224029541e-01 4.096170961856842041e-01 3.038227732758969069e-04 2.154775720555335283e-04 4.029601768706925213e-06 4.071513558301376179e-06 4.630685448646545410e-01 4.621942043304443359e-01
1.761713065207004547e-05 1.804292332963086665e-05 6.076998033677227795e-05 5.860570672666653991e-05 1.050191465765237808e-03 1.050858176313340664e-03 3.091140417382121086e-03 3.109674900770187378e-03 3.268678439781069756e-03 3.285397775471210480e-03 1.020571653498336673e-04 1.012814391287975013e-04 8.104708513201330788e-07 7.249063855852000415e-07 3.265732526779174805e-01 3.265582025051116943e-01 3.440919518470764160e-01 3.441206514835357666e-01 3.067011237144470215e-01 3.067143559455871582e-01 3.246282637119293213e-01 3.245142996311187744e-01 9.893984679365530610e-05 9.804646833799779415e-05 1.021034040604718029e-04 1.010390406008809805e-04 3.351399209350347519e-03 3.361012553796172142e-03 6.696543097496032715e-01 6.694211363792419434e-01 2.800273299217224121e-01 2.799413502216339111e-01 2.066716551780700684e-01 2.075996696949005127e-01 6.419854164123535156e-01 6.420733928680419922e-01 1.829069256782531738e-01 2.254517525434494019e-01 2.369868755340576172e-01 1.987359523773193359e-01 7.334263063967227936e-04 6.652837619185447693e-04 4.660906195640563965e-01 4.648243784904479980e-01
1.848430292739067227e-05 1.898686241474933922e-05 6.325994036160409451e-05 6.120643229223787785e-05 4.167856648564338684e-03 4.166456870734691620e-03 3.090720623731613159e-03 3.113214159384369850e-03 3.235188312828540802e-03 3.249179339036345482e-03 3.898386203218251467e-04 3.872015513479709625e-04 9.428403245692607015e-06 9.363540812046267092e-06 3.256098330020904541e-01 3.255814015865325928e-01 3.412202596664428711e-01 3.412290513515472412e-01 3.065441846847534180e-01 3.065405488014221191e-01 3.222755193710327148e-01 3.221445381641387939e-01 3.475387056823819876e-04 3.443198220338672400e-04 1.055532993632368743e-04 1.049844795488752425e-04 3.309141611680388451e-03 3.318909322842955589e-03 6.218766570091247559e-01 6.276421546936035156e-01 3.144652545452117920e-01 3.107994198799133301e-01 2.104941606521606445e-01 2.110561728477478027e-01 6.145445108413696289e-01 6.143626570701599121e-01 1.360860913991928101e-01 1.511694043874740601e-01 3.060888648033142090e-01 3.056401610374450684e-01 4.336958751082420349e-03 4.052571021020412445e-03 4.740253686904907227e-01 4.727033674716949463e-01
1.997360232053324580e-05 2.049134491244331002e-05 6.745087739545851946e-05 6.550794932991266251e-05 9.250506758689880371e-03 9.243018925189971924e-03 3.088657977059483528e-03 3.114237682893872261e-03 3.171131946146488190e-03 3.182205604389309883e-03 8.134950767271220684e-04 8.077967213466763496e-04 4.417550735524855554e-05 4.383816121844574809e-05 3.237435817718505859e-01 3.237015306949615479e-01 3.370041251182556152e-01 3.369954228401184082e-01 3.068396747112274170e-01 3.068114519119262695e-01 3.178709447383880615e-01 3.177374005317687988e-01 6.306425202637910843e-04 6.255966727621853352e-04 1.119022344937548041e-04 1.117386927944608033e-04 3.238551085814833641e-03 3.248678520321846008e-03 5.248023867607116699e-01 5.309379696846008301e-01 3.881108760833740234e-01 3.850809633731842041e-01 2.355018407106399536e-01 2.339953780174255371e-01 5.673108696937561035e-01 5.670510530471801758e-01 1.453933119773864746e-01 1.530947238206863403e-01 3.282678723335266113e-01 3.275763988494873047e-01 1.563861593604087830e-02 1.463932637125253677e-02 4.852351844310760498e-01 4.857594072818756104e-01
2.204867632826790214e-05 2.254992614325601608e-05 7.333531539188697934e-05 7.150871533667668700e-05 1.612694375216960907e-02 1.610960997641086578e-02 3.087831428274512291e-03 3.116012783721089363e-03 3.064970020204782486e-03 3.073452739045023918e-03 1.303025288507342339e-03 1.293455483391880989e-03 1.300909061683341861e-04 1.285188191104680300e-04 3.207493424415588379e-01 3.206953406333923340e-01 3.322189450263977051e-01 3.321965634822845459e-01 3.081607222557067871e-01 3.080848455429077148e-01 3.108039200305938721e-01 3.106967508792877197e-01 8.264922653324902058e-04 8.196479175239801407e-04 1.215249139931984246e-04 1.217525132233276963e-04 3.140023676678538322e-03 3.150648903101682663e-03 4.490074515342712402e-01 4.526085853576660156e-01 4.249757528305053711e-01 4.241767823696136475e-01 2.741191983222961426e-01 2.706110775470733643e-01 5.160105228424072266e-01 5.160771608352661133e-01 1.676264405250549316e-01 1.715304553508758545e-01 3.178319334983825684e-01 3.169115483760833740e-01 4.966176673769950867e-02 4.558628425002098083e-02 5.012707114219665527e-01 5.025842785835266113e-01
2.466337900841608644e-05 2.514702100597787648e-05 8.090393384918570518e-05 7.920210919110104442e-05 2.456548251211643219e-02 2.453595027327537537e-02 3.097451757639646530e-03 3.127782838419079781e-03 2.906264737248420715e-03 2.912770258262753487e-03 1.786890206858515739e-03 1.773888827301561832e-03 2.881457039620727301e-04 2.839938970282673836e-04 3.165937662124633789e-01 3.165293931961059570e-01 3.277480602264404297e-01 3.277179002761840820e-01 3.108476102352142334e-01 3.106935620307922363e-01 3.004656732082366943e-01 3.004280626773834229e-01 8.600361179560422897e-04 8.533536456525325775e-04 1.347475918009877205e-04 1.353697007289156318e-04 3.015188267454504967e-03 3.026388818398118019e-03 3.905050456523895264e-01 3.925867974758148193e-01 4.178678691387176514e-01 4.182344675064086914e-01 3.164299428462982178e-01 3.120377957820892334e-01 4.816418290138244629e-01 4.815621078014373779e-01 1.989774405956268311e-01 2.002139836549758911e-01 2.328596711158752441e-01 2.414155304431915283e-01 1.469505578279495239e-01 1.382870972156524658e-01 5.225579738616943359e-01 5.233341455459594727e-01
2.778051384666468948e-05 2.824357943609356880e-05 9.014726674649864435e-05 8.858172077452763915e-05 3.428870067000389099e-02 3.424692898988723755e-02 3.123968839645385742e-03 3.155832877382636070e-03 2.694613300263881683e-03 2.700797049328684807e-03 2.214905573055148125e-03 2.200603485107421875e-03 5.223966436460614204e-04 5.147870979271829128e-04 3.115106225013732910e-01 3.114376366138458252e-01 3.243704736232757568e-01 3.243454992771148682e-01 3.147498071193695068e-01 3.145212233066558838e-01 2.865557074546813965e-01 2.866210043430328369e-01 7.310240180231630802e-04 7.252486539073288441e-04 1.516536867711693048e-04 1.526633859612047672e-04 2.866977127268910408e-03 2.878895727917551994e-03 3.346918821334838867e-01 3.355265855789184570e-01 3.681022822856903076e-01 3.687217235565185547e-01 3.743356168270111084e-01 3.686226606369018555e-01 4.680342674255371094e-01 4.669008851051330566e-01 2.374622821807861328e-01 2.367145717144012451e-01 1.157787591218948364e-01 1.216844096779823303e-01 2.708902657032012939e-01 2.725861072540283203e-01 5.461317896842956543e-01 5.462992787361145020e-01
3.135193765047006309e-05 3.179758277838118374e-05 1.010560299619100988e-04 9.963924821931868792e-05 4.499245062470436096e-02 4.494157060980796814e-02 3.160220570862293243e-03 3.192277159541845322e-03 2.444819081574678421e-03 2.453166060149669647e-03 2.575201913714408875e-03 2.562490990385413170e-03 8.171635563485324383e-04 8.063205168582499027e-04 3.058802187442779541e-01 3.058038055896759033e-01 3.225280642509460449e-01 3.225269317626953125e-01 3.193024396896362305e-01 3.190760016441345215e-01 2.693462371826171875e-01 2.695077061653137207e-01 5.063043790869414806e-04 5.020318785682320595e-04 1.719115825835615396e-04 1.732569216983392835e-04 2.699279692023992538e-03 2.712094457820057869e-03 2.789058983325958252e-01 2.781727313995361328e-01 2.893090546131134033e-01 2.899759113788604736e-01 4.452355206012725830e-01 4.364459514617919922e-01 4.719820022583007812e-01 4.679351150989532471e-01 2.780622839927673340e-01 2.761163711547851562e-01 6.335465610027313232e-02 6.488531827926635742e-02 3.396019339561462402e-01 3.399574756622314453e-01 5.655868649482727051e-01 5.655272006988525391e-01
3.532464324962347746e-05 3.576074959710240364e-05 1.136222854256629944e-04 1.123624242609366775e-04 5.636527389287948608e-02 5.630998313426971436e-02 3.185051726177334785e-03 3.214662428945302963e-03 2.180354669690132141e-03 2.191624604165554047e-03 2.894031116738915443e-03 2.885058522224426270e-03 1.151153352111577988e-03 1.138078165240585804e-03 3.000279664993286133e-01 2.999559044837951660e-01 3.221482038497924805e-01 3.221797943115234375e-01 3.239541649818420410e-01 3.238233327865600586e-01 2.496452033519744873e-01 2.498526126146316528e-01 2.950401103589683771e-04 2.941371058113873005e-04 1.948746066773310304e-04 1.963437534868717194e-04 2.516876207664608955e-03 2.530539175495505333e-03 2.303453236818313599e-01 2.269736826419830322e-01 2.128580957651138306e-01 2.136663198471069336e-01 4.458939135074615479e-01 4.246293902397155762e-01 5.557647347450256348e-01 5.344600677490234375e-01 2.417812049388885498e-01 2.666807472705841064e-01 1.127807870507240295e-01 8.694435656070709229e-02 3.812676966190338135e-01 3.807274103164672852e-01 5.778756737709045410e-01 5.779231786727905273e-01
3.964694042224436998e-05 4.007838288089260459e-05 1.278376003028824925e-04 1.267420011572539806e-04 6.810596585273742676e-02 6.805293262004852295e-02 3.174470970407128334e-03 3.197820624336600304e-03 1.921285060234367847e-03 1.932932296767830849e-03 3.225482068955898285e-03 3.220519050955772400e-03 1.514325384050607681e-03 1.500282087363302708e-03 2.941341102123260498e-01 2.940682172775268555e-01 3.227999508380889893e-01 3.228484988212585449e-01 3.284412324428558350e-01 3.283788561820983887e-01 2.284794598817825317e-01 2.286761105060577393e-01 2.211856772191822529e-04 2.250910911243408918e-04 2.196857531089335680e-04 2.208311343565583229e-04 2.324730157852172852e-03 2.338947961106896400e-03 1.942337304353713989e-01 1.890922784805297852e-01 1.497131884098052979e-01 1.489027589559555054e-01 4.802657067775726318e-01 4.795119762420654297e-01 5.583363771438598633e-01 5.578725337982177734e-01 4.683846235275268555e-02 4.624624177813529968e-02 3.135847747325897217e-01 3.118279576301574707e-01 4.214680790901184082e-01 4.200956821441650391e-01 5.861635804176330566e-01 5.862893462181091309e-01
