2.287146449089050293e-01 2.289326339960098267e-01 5.217950940132141113e-01 5.218311548233032227e-01 4.891057610511779785e-01 4.893270134925842285e-01 1.058522570929198992e-06 9.508809171165921725e-07 4.426048292316409061e-07 4.901052079731016420e-07 3.884050272517924896e-07 3.231602363484853413e-07 8.191673755645751953e-01 8.193889856338500977e-01 9.461852312088012695e-01 9.463486671447753906e-01 9.317305088043212891e-01 9.316397309303283691e-01 5.321450233459472656e-01 5.316939949989318848e-01 5.312665104866027832e-01 5.307240486145019531e-01
2.288185507059097290e-01 2.289788872003555298e-01 5.212069749832153320e-01 5.216813683509826660e-01 4.890455305576324463e-01 4.887551069259643555e-01 2.224578493041917682e-04 2.095877425745129585e-04 1.298958715051412582e-02 1.319165248423814774e-02 2.718460932374000549e-02 2.726240083575248718e-02 7.970567345619201660e-01 7.973083853721618652e-01 9.363098144531250000e-01 9.361038208007812500e-01 9.233170151710510254e-01 9.231845140457153320e-01 5.322273373603820801e-01 5.323117971420288086e-01 5.311706662178039551e-01 5.314632654190063477e-01
2.290703505277633667e-01 2.291798293590545654e-01 5.199095606803894043e-01 5.204241871833801270e-01 4.882488846778869629e-01 4.879736006259918213e-01 9.079363662749528885e-04 8.783121011219918728e-04 4.730346053838729858e-02 4.750882089138031006e-02 7.725287228822708130e-02 7.690745592117309570e-02 7.615903019905090332e-01 7.617624998092651367e-01 9.099706411361694336e-01 9.097608327865600586e-01 9.000972509384155273e-01 8.999763727188110352e-01 5.333552360534667969e-01 5.333833098411560059e-01 5.321296453475952148e-01 5.324089527130126953e-01
2.294669896364212036e-01 2.295363396406173706e-01 5.172890424728393555e-01 5.178685188293457031e-01 4.873833656311035156e-01 4.872132241725921631e-01 2.178016817197203636e-03 2.125607570633292198e-03 9.051784127950668335e-02 9.030044078826904297e-02 1.186629682779312134e-01 1.179273277521133423e-01 7.429774999618530273e-01 7.430292367935180664e-01 8.747815489768981934e-01 8.745927810668945312e-01 8.680633306503295898e-01 8.679592013359069824e-01 5.352861881256103516e-01 5.352628827095031738e-01 5.337054133415222168e-01 5.338720083236694336e-01
2.300035357475280762e-01 2.300462871789932251e-01 5.130453109741210938e-01 5.136746168136596680e-01 4.868735074996948242e-01 4.868326187133789062e-01 4.402586258947849274e-03 4.308819305151700974e-03 1.284569203853607178e-01 1.280992776155471802e-01 1.504793912172317505e-01 1.499200463294982910e-01 7.419050335884094238e-01 7.418641448020935059e-01 8.369181156158447266e-01 8.367127180099487305e-01 8.344029188156127930e-01 8.343690037727355957e-01 5.381070375442504883e-01 5.380315184593200684e-01 5.357601046562194824e-01 5.357866883277893066e-01
2.306739985942840576e-01 2.307057529687881470e-01 5.073972344398498535e-01 5.080624818801879883e-01 4.866304993629455566e-01 4.866582155227661133e-01 8.767441846430301666e-03 8.561419323086738586e-03 1.542790383100509644e-01 1.539045721292495728e-01 1.773044168949127197e-01 1.770628541707992554e-01 7.504456639289855957e-01 7.503456473350524902e-01 8.007266521453857422e-01 8.004649877548217773e-01 8.040204644203186035e-01 8.040970563888549805e-01 5.419034957885742188e-01 5.417889952659606934e-01 5.381547212600708008e-01 5.380445122718811035e-01
2.314693778753280640e-01 2.315061092376708984e-01 5.009892582893371582e-01 5.016922354698181152e-01 4.861120879650115967e-01 4.861290454864501953e-01 1.975722052156925201e-02 1.922509446740150452e-02 1.650385707616806030e-01 1.644848436117172241e-01 1.998237967491149902e-01 1.997007280588150024e-01 7.622062563896179199e-01 7.620669603347778320e-01 7.690240144729614258e-01 7.687021493911743164e-01 7.786125540733337402e-01 7.788119316101074219e-01 5.467309355735778809e-01 5.466147661209106445e-01 5.407574772834777832e-01 5.405446887016296387e-01
2.323778271675109863e-01 2.324343472719192505e-01 4.943583011627197266e-01 4.950988292694091797e-01 4.848692715167999268e-01 4.848250746726989746e-01 5.665806680917739868e-02 5.582930147647857666e-02 1.444850862026214600e-01 1.440169960260391235e-01 2.170755714178085327e-01 2.167018204927444458e-01 7.737773656845092773e-01 7.736150026321411133e-01 7.430968284606933594e-01 7.427418828010559082e-01 7.579656839370727539e-01 7.582629919052124023e-01 5.525869131088256836e-01 5.525243282318115234e-01 5.434682965278625488e-01 5.432299971580505371e-01
2.333833128213882446e-01 2.334713488817214966e-01 4.877399504184722900e-01 4.885012805461883545e-01 4.827476739883422852e-01 4.826399087905883789e-01 1.366377919912338257e-01 1.369309872388839722e-01 7.828422635793685913e-02 7.968790829181671143e-02 2.269278019666671753e-01 2.258000969886779785e-01 7.837980985641479492e-01 7.836264371871948242e-01 7.230153083801269531e-01 7.226544022560119629e-01 7.413087487220764160e-01 7.416598796844482422e-01 5.594074726104736328e-01 5.594433546066284180e-01 5.462564826011657715e-01 5.460774302482604980e-01
2.344654947519302368e-01 2.345921546220779419e-01 4.811829626560211182e-01 4.819366335868835449e-01 4.797853231430053711e-01 4.796360135078430176e-01 1.799819767475128174e-01 1.799620836973190308e-01 5.728044360876083374e-02 5.819225683808326721e-02 2.234140932559967041e-01 2.211542725563049316e-01 7.919384837150573730e-01 7.917734980583190918e-01 7.081294655799865723e-01 7.077692747116088867e-01 7.279666066169738770e-01 7.283217906951904297e-01 5.670743584632873535e-01 5.672226548194885254e-01 5.491304397583007812e-01 5.490898489952087402e-01
