2.185100674978457391e-05 2.401211713731754571e-05 2.144625335931777954e-01 2.143125832080841064e-01 1.873273253440856934e-01 1.877396553754806519e-01 8.077462609890062595e-08 5.157983196113491431e-08 1.451847708722198149e-07 1.596442302798095625e-07 1.132602491793477384e-07 7.167384552531075315e-08 3.979664668440818787e-02 3.978832438588142395e-02 1.763307899236679077e-01 1.762982308864593506e-01 1.386623680591583252e-01 1.386982202529907227e-01 1.095163524150848389e-01 1.091141104698181152e-01 1.340116411447525024e-01 1.338947713375091553e-01
2.187844074796885252e-05 2.421733370283618569e-05 2.175074666738510132e-01 2.184418141841888428e-01 1.844212859869003296e-01 1.830237656831741333e-01 9.055410191649571061e-05 8.974563388619571924e-05 1.510362955741584301e-03 1.557076117023825645e-03 3.067348152399063110e-03 3.025043755769729614e-03 3.727129846811294556e-02 3.705421090126037598e-02 1.765284240245819092e-01 1.760418415069580078e-01 1.373130530118942261e-01 1.366918832063674927e-01 1.106573492288589478e-01 1.087610721588134766e-01 1.321838051080703735e-01 1.347164809703826904e-01
2.186125311709474772e-05 2.471119296387769282e-05 2.274780124425888062e-01 2.292501926422119141e-01 1.736415028572082520e-01 1.717123091220855713e-01 3.638759080786257982e-04 3.623552911449223757e-04 5.895316135138273239e-03 5.985496565699577332e-03 8.451739326119422913e-03 8.368524722754955292e-03 3.316119313240051270e-02 3.271334990859031677e-02 1.769752353429794312e-01 1.759320199489593506e-01 1.325038671493530273e-01 1.314330846071243286e-01 1.132050007581710815e-01 1.092363670468330383e-01 1.289336085319519043e-01 1.343504041433334351e-01
2.185439916502218693e-05 2.559810855018440634e-05 2.428123354911804199e-01 2.453728914260864258e-01 1.569726467132568359e-01 1.547728329896926880e-01 8.273049024865031242e-04 8.241938776336610317e-04 1.226072572171688080e-02 1.226561143994331360e-02 1.206528581678867340e-02 1.191888190805912018e-02 3.169313818216323853e-02 3.104417212307453156e-02 1.773727238178253174e-01 1.758017838001251221e-01 1.252149045467376709e-01 1.239763870835304260e-01 1.170088648796081543e-01 1.108522117137908936e-01 1.244478374719619751e-01 1.324478089809417725e-01
2.191419298469554633e-05 2.688990571186877787e-05 2.598807513713836670e-01 2.629511952400207520e-01 1.380456984043121338e-01 1.361003518104553223e-01 1.524053746834397316e-03 1.514336327090859413e-03 1.852249354124069214e-02 1.840623468160629272e-02 1.393503230065107346e-02 1.377139240503311157e-02 3.362362831830978394e-02 3.287648037075996399e-02 1.773942112922668457e-01 1.754312664270401001e-01 1.168909743428230286e-01 1.156693920493125916e-01 1.220287457108497620e-01 1.137349605560302734e-01 1.187435686588287354e-01 1.289064735174179077e-01
2.204524025728460401e-05 2.838564978446811438e-05 2.742340266704559326e-01 2.773634791374206543e-01 1.214224249124526978e-01 1.202451586723327637e-01 2.630857285112142563e-03 2.597303595393896103e-03 2.299785614013671875e-02 2.276669815182685852e-02 1.521717756986618042e-02 1.506690494716167450e-02 3.808180615305900574e-02 3.734117373824119568e-02 1.769741475582122803e-01 1.747951954603195190e-01 1.088342741131782532e-01 1.076790317893028259e-01 1.280977874994277954e-01 1.179776415228843689e-01 1.119347810745239258e-01 1.236918270587921143e-01
2.221822796855121851e-05 2.963670522149186581e-05 2.836805880069732666e-01 2.866217792034149170e-01 1.093960106372833252e-01 1.091445162892341614e-01 4.860295448452234268e-03 4.762457683682441711e-03 2.476599812507629395e-02 2.441008016467094421e-02 1.630025357007980347e-02 1.618499308824539185e-02 4.403293132781982422e-02 4.336914420127868652e-02 1.761102676391601562e-01 1.738770157098770142e-01 1.019570752978324890e-01 1.008553579449653625e-01 1.348204910755157471e-01 1.234037578105926514e-01 1.043180078268051147e-01 1.170771718025207520e-01
2.248144846817012876e-05 3.016965820279438049e-05 2.888144552707672119e-01 2.915773689746856689e-01 1.013952270150184631e-01 1.019731014966964722e-01 1.114394422620534897e-02 1.102481782436370850e-02 2.110935747623443604e-02 2.072241529822349548e-02 1.714592799544334412e-02 1.709216833114624023e-02 5.081035196781158447e-02 5.025460571050643921e-02 1.746641993522644043e-01 1.725240945816040039e-01 9.678971767425537109e-02 9.573615342378616333e-02 1.417210996150970459e-01 1.296523660421371460e-01 9.623826295137405396e-02 1.095577105879783630e-01
2.341707477171439677e-05 2.989958375110290945e-05 2.911013662815093994e-01 2.938129305839538574e-01 9.597619622945785522e-02 9.716977179050445557e-02 2.310834638774394989e-02 2.334631234407424927e-02 1.052817143499851227e-02 1.050858758389949799e-02 1.758470200002193451e-02 1.759357191622257233e-02 5.810569226741790771e-02 5.766379833221435547e-02 1.724601536989212036e-01 1.705569326877593994e-01 9.353569895029067993e-02 9.254050999879837036e-02 1.483811587095260620e-01 1.361499726772308350e-01 8.810897171497344971e-02 1.017138361930847168e-01
2.689854227355681360e-05 2.996405964950099587e-05 2.917557954788208008e-01 2.944903671741485596e-01 9.196481108665466309e-02 9.357065707445144653e-02 2.857556194067001343e-02 2.887492254376411438e-02 6.563484668731689453e-03 6.626641377806663513e-03 1.719441264867782593e-02 1.720342412590980530e-02 6.581977009773254395e-02 6.548402458429336548e-02 1.694387793540954590e-01 1.679131388664245605e-01 9.209649264812469482e-02 9.119325876235961914e-02 1.544942110776901245e-01 1.423519998788833618e-01 8.025116473436355591e-02 9.408016502857208252e-02
