5.430405872175469995e-05 5.629887164104729891e-05 4.781956076622009277e-01 4.781599640846252441e-01 5.104114413261413574e-01 5.101619958877563477e-01 2.157070115208625793e-02 2.146188542246818542e-02 9.785277843475341797e-01 9.784745573997497559e-01 9.999812841415405273e-01 9.999827146530151367e-01 1.099057728424668312e-03 1.077780267223715782e-03 5.381368845701217651e-02 5.365050584077835083e-02 1.961649209260940552e-02 1.970538124442100525e-02 4.678464531898498535e-01 4.682963490486145020e-01 4.686481952667236328e-01 4.692074954509735107e-01
5.878124648006632924e-05 5.943153882981278002e-05 4.783350527286529541e-01 4.778440594673156738e-01 5.100085139274597168e-01 5.102999806404113770e-01 2.321062050759792328e-02 2.323817461729049683e-02 9.638537764549255371e-01 9.637539386749267578e-01 9.705287218093872070e-01 9.704200029373168945e-01 2.490026503801345825e-02 2.489165030419826508e-02 6.363326311111450195e-02 6.384229660034179688e-02 2.951990626752376556e-02 2.956043370068073273e-02 4.676165878772735596e-01 4.675201177597045898e-01 4.686137437820434570e-01 4.682907164096832275e-01
7.185747381299734116e-05 7.069842831697314978e-05 4.781079590320587158e-01 4.775505959987640381e-01 5.096898078918457031e-01 5.099480152130126953e-01 2.845813706517219543e-02 2.847216278314590454e-02 9.249709248542785645e-01 9.247606396675109863e-01 9.173000454902648926e-01 9.176355004310607910e-01 6.216804683208465576e-02 6.221522390842437744e-02 8.974376320838928223e-02 8.995126932859420776e-02 5.635916814208030701e-02 5.642354115843772888e-02 4.660042226314544678e-01 4.659765958786010742e-01 4.672361910343170166e-01 4.668856859207153320e-01
9.576432057656347752e-05 9.220810898113995790e-05 4.777017533779144287e-01 4.770194590091705322e-01 5.093422532081604004e-01 5.094971656799316406e-01 3.779226541519165039e-02 3.778249397873878479e-02 8.750540614128112793e-01 8.749821186065673828e-01 8.741443157196044922e-01 8.749309778213500977e-01 8.048957586288452148e-02 8.059694617986679077e-02 1.242292672395706177e-01 1.243928968906402588e-01 9.280401468276977539e-02 9.288086742162704468e-02 4.631651043891906738e-01 4.632453620433807373e-01 4.650291204452514648e-01 4.647322893142700195e-01
1.343841722700744867e-04 1.276956609217450023e-04 4.770264923572540283e-01 4.761967658996582031e-01 5.091583728790283203e-01 5.092135071754455566e-01 5.276456475257873535e-02 5.269076302647590637e-02 8.281034827232360840e-01 8.278277516365051270e-01 8.401494026184082031e-01 8.408693671226501465e-01 8.064346760511398315e-02 8.075606822967529297e-02 1.603338718414306641e-01 1.604729443788528442e-01 1.306356787681579590e-01 1.306531280279159546e-01 4.588840603828430176e-01 4.591262042522430420e-01 4.622361660003662109e-01 4.619959890842437744e-01
1.934938918566331267e-04 1.828015374485403299e-04 4.759462177753448486e-01 4.749859869480133057e-01 5.094191431999206543e-01 5.094379782676696777e-01 7.804805785417556763e-02 7.776179909706115723e-02 7.857812643051147461e-01 7.850071191787719727e-01 8.091976642608642578e-01 8.097645640373229980e-01 7.201866805553436279e-02 7.210436463356018066e-02 1.931706219911575317e-01 1.933135837316513062e-01 1.647228896617889404e-01 1.646226495504379272e-01 4.529260396957397461e-01 4.533565044403076172e-01 4.591241478919982910e-01 4.589144587516784668e-01
2.810958249028772116e-04 2.654698910191655159e-04 4.743849039077758789e-01 4.733335077762603760e-01 5.104001760482788086e-01 5.104413628578186035e-01 1.306052654981613159e-01 1.296672374010086060e-01 7.303552031517028809e-01 7.288632392883300781e-01 7.794139385223388672e-01 7.799482941627502441e-01 6.150067597627639771e-02 6.156381592154502869e-02 2.197459936141967773e-01 2.199036628007888794e-01 1.935597211122512817e-01 1.933231055736541748e-01 4.450994431972503662e-01 4.456835687160491943e-01 4.559481739997863770e-01 4.557122588157653809e-01
4.079740901943296194e-04 3.864065511152148247e-04 4.724423587322235107e-01 4.713367521762847900e-01 5.122252702713012695e-01 5.123170018196105957e-01 2.795326411724090576e-01 2.787127196788787842e-01 5.901710391044616699e-01 5.895785689353942871e-01 7.490261197090148926e-01 7.494586110115051270e-01 5.243293941020965576e-02 5.248968675732612610e-02 2.389715164899826050e-01 2.391533106565475464e-01 2.175072431564331055e-01 2.171609401702880859e-01 4.353142082691192627e-01 4.359533190727233887e-01 4.528985917568206787e-01 4.525229036808013916e-01
5.882747354917228222e-04 5.598206771537661552e-04 4.703457355499267578e-01 4.692158401012420654e-01 5.148764848709106445e-01 5.150140523910522461e-01 5.665406584739685059e-01 5.693333745002746582e-01 3.233641386032104492e-01 3.285862505435943604e-01 7.129696607589721680e-01 7.126351594924926758e-01 4.594399407505989075e-02 4.601618647575378418e-02 2.511958479881286621e-01 2.514284551143646240e-01 2.372952550649642944e-01 2.368969619274139404e-01 4.235984385013580322e-01 4.241743385791778564e-01 4.500342905521392822e-01 4.493867754936218262e-01
8.403200190514326096e-04 8.043952984735369682e-04 4.683470427989959717e-01 4.672174751758575439e-01 5.182664394378662109e-01 5.184312462806701660e-01 7.033985853195190430e-01 7.036224007606506348e-01 2.418916523456573486e-01 2.441067695617675781e-01 6.574035882949829102e-01 6.552221775054931641e-01 4.212500527501106262e-02 4.223067685961723328e-02 2.575317919254302979e-01 2.578469514846801758e-01 2.534641325473785400e-01 2.530730664730072021e-01 4.100812971591949463e-01 4.105024039745330811e-01 4.473259747028350830e-01 4.462664425373077393e-01
