1.023540316964499652e-04 1.061529037542641163e-04 9.291603416204452515e-02 9.321128576993942261e-02 1.137834340333938599e-01 1.138048321008682251e-01 7.869117553127580322e-07 7.228433673844847362e-07 1.215698688383781700e-07 1.602183772320131538e-07 2.129057037336679059e-07 1.633110571219731355e-07 1.405135095119476318e-01 1.407490521669387817e-01 5.937067866325378418e-01 5.935612320899963379e-01 4.830916523933410645e-01 4.829562902450561523e-01 3.133377730846405029e-01 3.132614493370056152e-01 2.625579535961151123e-01 2.623379230499267578e-01
1.036395406117662787e-04 1.058876077877357602e-04 9.278187155723571777e-02 9.328215569257736206e-02 1.136803701519966125e-01 1.137949004769325256e-01 7.824982458259910345e-05 7.148039730964228511e-05 7.050696760416030884e-03 7.167382165789604187e-03 1.339873671531677246e-02 1.351635809987783432e-02 1.295467168092727661e-01 1.299446225166320801e-01 5.858001708984375000e-01 5.863111019134521484e-01 4.798089265823364258e-01 4.801367521286010742e-01 3.138362765312194824e-01 3.137801289558410645e-01 2.627139985561370850e-01 2.630895078182220459e-01
1.067016564775258303e-04 1.068982237484306097e-04 9.255849570035934448e-02 9.323623776435852051e-02 1.134777739644050598e-01 1.136912479996681213e-01 3.269052831456065178e-04 3.146415110677480698e-04 2.508809603750705719e-02 2.526900731027126312e-02 4.177234694361686707e-02 4.168176278471946716e-02 1.096944734454154968e-01 1.101454645395278931e-01 5.654345154762268066e-01 5.663968324661254883e-01 4.704130589962005615e-01 4.710621833801269531e-01 3.154637515544891357e-01 3.151814937591552734e-01 2.640858590602874756e-01 2.644922137260437012e-01
1.144254201790317893e-04 1.122431713156402111e-04 9.219466894865036011e-02 9.301896393299102783e-02 1.132893264293670654e-01 1.135427951812744141e-01 8.387457346543669701e-04 8.217775030061602592e-04 4.738824442028999329e-02 4.751617833971977234e-02 7.087939232587814331e-02 7.063393294811248779e-02 9.600450098514556885e-02 9.634587913751602173e-02 5.372715592384338379e-01 5.385598540306091309e-01 4.558447897434234619e-01 4.567182064056396484e-01 3.179749846458435059e-01 3.175953030586242676e-01 2.665080428123474121e-01 2.668261528015136719e-01
1.315771078225225210e-04 1.267979823751375079e-04 9.159846603870391846e-02 9.250199794769287109e-02 1.132761090993881226e-01 1.135009825229644775e-01 1.871080487035214901e-03 1.841907855123281479e-03 6.817137449979782104e-02 6.835614144802093506e-02 9.654488414525985718e-02 9.640793502330780029e-02 9.198090434074401855e-02 9.216324985027313232e-02 5.047167539596557617e-01 5.061399936676025391e-01 4.386191964149475098e-01 4.396072030067443848e-01 3.212517797946929932e-01 3.209457397460937500e-01 2.700645923614501953e-01 2.701812982559204102e-01
1.646015734877437353e-04 1.570191234350204468e-04 9.060964733362197876e-02 9.150622040033340454e-02 1.136458963155746460e-01 1.138143315911293030e-01 4.196542780846357346e-03 4.109269473701715469e-03 8.448234945535659790e-02 8.473397046327590942e-02 1.182860583066940308e-01 1.183033213019371033e-01 9.549205750226974487e-02 9.553344547748565674e-02 4.700606465339660645e-01 4.714291989803314209e-01 4.213418066501617432e-01 4.223372340202331543e-01 3.251719176769256592e-01 3.251152038574218750e-01 2.748490869998931885e-01 2.746602296829223633e-01
2.213425468653440475e-04 2.106194879161193967e-04 8.907152712345123291e-02 8.989965915679931641e-02 1.145859733223915100e-01 1.147114187479019165e-01 1.065080985426902771e-02 1.033398881554603577e-02 9.373151510953903198e-02 9.389769285917282104e-02 1.358960568904876709e-01 1.359320282936096191e-01 1.033539324998855591e-01 1.032984778285026550e-01 4.352834820747375488e-01 4.364655613899230957e-01 4.053188264369964600e-01 4.062444567680358887e-01 3.296526968479156494e-01 3.299725055694580078e-01 2.809226512908935547e-01 2.803447544574737549e-01
3.106248332187533379e-04 2.962830476462841034e-04 8.693086355924606323e-02 8.766971528530120850e-02 1.161925047636032104e-01 1.162925511598587036e-01 3.341798484325408936e-02 3.269832581281661987e-02 8.484902977943420410e-02 8.493948727846145630e-02 1.489604711532592773e-01 1.487680673599243164e-01 1.131736040115356445e-01 1.130648702383041382e-01 4.019768834114074707e-01 4.029329717159271240e-01 3.905582427978515625e-01 3.913626372814178467e-01 3.346712589263916016e-01 3.354095816612243652e-01 2.882771790027618408e-01 2.872467637062072754e-01
4.418576136231422424e-04 4.232685314491391182e-04 8.422984182834625244e-02 8.488388359546661377e-02 1.184839159250259399e-01 1.185518726706504822e-01 8.463849127292633057e-02 8.420565724372863770e-02 4.702879488468170166e-02 4.797314107418060303e-02 1.562381386756896973e-01 1.554753482341766357e-01 1.235771849751472473e-01 1.234505772590637207e-01 3.711609244346618652e-01 3.719050884246826172e-01 3.764531612396240234e-01 3.771243393421173096e-01 3.402556777000427246e-01 3.413721024990081787e-01 2.968370914459228516e-01 2.952896952629089355e-01
6.245599943213164806e-04 6.011233781464397907e-04 8.104646950960159302e-02 8.162496238946914673e-02 1.214502304792404175e-01 1.214480772614479065e-01 1.152478605508804321e-01 1.147567853331565857e-01 3.584175556898117065e-02 3.630957752466201782e-02 1.537292897701263428e-01 1.521344184875488281e-01 1.338962763547897339e-01 1.337775439023971558e-01 3.432605862617492676e-01 3.438093364238739014e-01 3.624052703380584717e-01 3.629465699195861816e-01 3.464385867118835449e-01 3.478287458419799805e-01 3.064840734004974365e-01 3.043379187583923340e-01
